"2024-11-21 at 09:25"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2024-11-21 09:41:19 822.27 7.38 2.76 51.38 101.38 0.1284 0.0541
2024-11-21 09:41:20 820.96 7.36 2.73 51.33 101.40 0.1283 0.0540
2024-11-21 09:41:21 820.98 7.38 2.76 51.33 101.38 0.1282 0.0541
2024-11-21 09:41:22 821.56 7.35 2.71 51.33 101.40 0.1283 0.0540
2024-11-21 09:41:23 820.81 7.36 2.72 51.33 101.40 0.1283 0.0540
2024-11-21 09:41:24 821.14 7.37 2.74 51.33 101.39 0.1283 0.0541
2024-11-21 09:41:25 822.49 7.37 2.74 51.33 101.37 0.1284 0.0541
2024-11-21 09:41:26 822.26 7.37 2.75 51.38 101.38 0.1284 0.0541
2024-11-21 09:41:27 822.07 7.35 2.71 51.38 101.38 0.1284 0.0540
2024-11-21 09:41:28 822.74 7.38 2.75 51.33 101.36 0.1284 0.0541
2024-11-21 09:41:29 822.98 7.36 2.72 51.33 101.38 0.1285 0.0540
2024-11-21 09:41:30 823.04 7.34 2.68 51.33 101.40 0.1285 0.0539
2024-11-21 09:41:31 823.12 7.35 2.71 51.33 101.40 0.1285 0.0540
2024-11-21 09:41:33 823.69 7.36 2.72 51.36 101.37 0.1285 0.0540
2024-11-21 09:41:34 824.01 7.35 2.69 51.36 101.37 0.1286 0.0539
2024-11-21 09:41:35 822.34 7.36 2.73 51.33 101.38 0.1284 0.0540
2024-11-21 09:41:36 823.09 7.34 2.68 51.33 101.38 0.1285 0.0539
2024-11-21 09:41:37 823.43 7.34 2.69 51.33 101.38 0.1285 0.0539
2024-11-21 09:41:38 822.96 7.37 2.73 51.33 101.39 0.1285 0.0541
2024-11-21 09:41:39 823.01 7.36 2.72 51.33 101.38 0.1285 0.0540
2024-11-21 09:41:40 822.73 7.35 2.71 51.33 101.40 0.1285 0.0540
2024-11-21 09:41:41 822.36 7.35 2.70 51.36 101.40 0.1284 0.0540
2024-11-21 09:41:42 823.53 7.35 2.70 51.36 101.40 0.1286 0.0540
2024-11-21 09:41:43 824.12 7.35 2.70 51.33 101.38 0.1286 0.0540
2024-11-21 09:41:44 822.44 7.35 2.71 51.33 101.38 0.1284 0.0540
2024-11-21 09:41:45 823.52 7.36 2.72 51.33 101.39 0.1285 0.0540
2024-11-21 09:41:46 822.04 7.34 2.69 51.33 101.40 0.1284 0.0539
2024-11-21 09:41:47 822.04 7.35 2.69 51.33 101.38 0.1284 0.0539
2024-11-21 09:41:48 822.33 7.34 2.68 51.36 101.40 0.1284 0.0539
2024-11-21 09:41:49 821.18 7.34 2.70 51.36 101.40 0.1283 0.0540
2024-11-21 09:41:50 822.52 7.33 2.67 51.38 101.38 0.1284 0.0539
2024-11-21 09:41:51 821.51 7.34 2.69 51.33 101.40 0.1283 0.0539
2024-11-21 09:41:52 820.78 7.35 2.69 51.33 101.36 0.1282 0.0539
2024-11-21 09:41:53 819.82 7.35 2.69 51.33 101.38 0.1281 0.0539
2024-11-21 09:41:54 818.55 7.34 2.69 51.33 101.39 0.1280 0.0539
2024-11-21 09:41:55 818.91 7.33 2.66 51.33 101.40 0.1280 0.0539
2024-11-21 09:41:56 818.01 7.34 2.69 51.36 101.40 0.1279 0.0539
2024-11-21 09:41:57 817.79 7.33 2.67 51.38 101.40 0.1279 0.0539
2024-11-21 09:41:58 817.71 7.34 2.69 51.36 101.38 0.1279 0.0539
2024-11-21 09:41:59 817.12 7.33 2.66 51.33 101.38 0.1278 0.0539
2024-11-21 09:42:00 818.05 7.33 2.67 51.33 101.38 0.1279 0.0539
2024-11-21 09:42:01 817.49 7.30 2.61 51.33 101.38 0.1279 0.0537
2024-11-21 09:42:02 817.56 7.34 2.68 51.36 101.38 0.1279 0.0539
2024-11-21 09:42:03 817.77 7.32 2.65 51.33 101.39 0.1279 0.0538
2024-11-21 09:42:04 817.34 7.34 2.68 51.38 101.40 0.1279 0.0539
2024-11-21 09:42:05 816.86 7.33 2.68 51.36 101.40 0.1278 0.0539
2024-11-21 09:42:06 817.37 7.32 2.64 51.33 101.38 0.1278 0.0538
2024-11-21 09:42:07 816.12 7.32 2.65 51.33 101.40 0.1277 0.0538
2024-11-21 09:42:08 814.57 7.32 2.65 51.33 101.38 0.1275 0.0538
2024-11-21 09:42:09 812.18 7.33 2.67 51.36 101.38 0.1273 0.0539
2024-11-21 09:42:10 809.97 7.32 2.66 51.33 101.40 0.1270 0.0538
2024-11-21 09:42:11 810.05 7.32 2.65 51.36 101.37 0.1270 0.0538
2024-11-21 09:42:12 808.51 7.33 2.67 51.38 101.40 0.1269 0.0539
2024-11-21 09:42:13 808.03 7.32 2.64 51.33 101.36 0.1268 0.0538
2024-11-21 09:42:14 805.46 7.31 2.63 51.33 101.36 0.1265 0.0538
2024-11-21 09:42:15 803.38 7.32 2.64 51.33 101.37 0.1262 0.0538
2024-11-21 09:42:16 800.49 7.33 2.67 51.33 101.39 0.1260 0.0539
2024-11-21 09:42:17 797.86 7.32 2.65 51.33 101.38 0.1256 0.0538
2024-11-21 09:42:18 796.63 7.32 2.64 51.33 101.38 0.1255 0.0538
2024-11-21 09:42:19 795.02 7.32 2.64 51.36 101.38 0.1253 0.0538
2024-11-21 09:42:20 794.02 7.33 2.66 51.36 101.38 0.1252 0.0538
2024-11-21 09:42:21 791.00 7.30 2.61 51.33 101.38 0.1249 0.0537
2024-11-21 09:42:22 788.47 7.31 2.63 51.33 101.40 0.1246 0.0537
2024-11-21 09:42:23 787.12 7.31 2.62 51.33 101.38 0.1244 0.0537
2024-11-21 09:42:24 786.53 7.31 2.63 51.33 101.37 0.1243 0.0538
2024-11-21 09:42:25 786.07 7.32 2.64 51.36 101.37 0.1243 0.0538
2024-11-21 09:42:26 786.28 7.32 2.64 51.36 101.38 0.1243 0.0538
2024-11-21 09:42:27 785.97 7.31 2.62 51.36 101.40 0.1243 0.0537
2024-11-21 09:42:28 788.15 7.31 2.62 51.33 101.38 0.1245 0.0537
2024-11-21 09:42:29 790.00 7.32 2.65 51.36 101.40 0.1248 0.0538
2024-11-21 09:42:30 789.65 7.30 2.60 51.33 101.40 0.1247 0.0537
2024-11-21 09:42:31 791.04 7.30 2.60 51.33 101.39 0.1249 0.0537
2024-11-21 09:42:32 791.31 7.31 2.63 51.33 101.38 0.1249 0.0538
2024-11-21 09:42:33 791.87 7.31 2.63 51.36 101.38 0.1250 0.0538
2024-11-21 09:42:34 792.95 7.30 2.60 51.38 101.38 0.1251 0.0537
2024-11-21 09:42:35 792.48 7.31 2.62 51.33 101.36 0.1250 0.0537
2024-11-21 09:42:36 791.58 7.30 2.62 51.33 101.38 0.1249 0.0537
2024-11-21 09:42:37 791.24 7.30 2.61 51.33 101.40 0.1249 0.0537
2024-11-21 09:42:38 791.78 7.30 2.60 51.33 101.39 0.1250 0.0537
2024-11-21 09:42:39 789.60 7.29 2.59 51.33 101.38 0.1247 0.0537
2024-11-21 09:42:40 789.06 7.30 2.60 51.36 101.40 0.1247 0.0537
2024-11-21 09:42:41 789.04 7.31 2.63 51.38 101.38 0.1246 0.0538
2024-11-21 09:42:42 788.98 7.31 2.62 51.33 101.40 0.1247 0.0537
2024-11-21 09:42:43 789.03 7.29 2.60 51.36 101.38 0.1246 0.0537
2024-11-21 09:42:45 789.35 7.30 2.60 51.33 101.40 0.1247 0.0537
2024-11-21 09:42:46 791.29 7.29 2.59 51.33 101.37 0.1249 0.0536
2024-11-21 09:42:47 791.05 7.29 2.58 51.33 101.39 0.1249 0.0536
2024-11-21 09:42:48 791.71 7.29 2.59 51.33 101.38 0.1249 0.0536
2024-11-21 09:42:49 793.75 7.28 2.57 51.36 101.39 0.1252 0.0536
2024-11-21 09:42:50 794.19 7.29 2.58 51.33 101.38 0.1252 0.0536
2024-11-21 09:42:51 792.89 7.29 2.59 51.33 101.38 0.1251 0.0537
2024-11-21 09:42:52 793.14 7.29 2.59 51.33 101.38 0.1251 0.0536
2024-11-21 09:42:53 794.09 7.29 2.58 51.33 101.38 0.1252 0.0536
2024-11-21 09:42:54 793.42 7.28 2.56 51.33 101.37 0.1251 0.0536
2024-11-21 09:42:55 793.70 7.29 2.58 51.33 101.38 0.1252 0.0536
2024-11-21 09:42:56 793.83 7.28 2.58 51.36 101.40 0.1252 0.0536
2024-11-21 09:42:57 793.46 7.29 2.58 51.38 101.40 0.1252 0.0536
2024-11-21 09:42:58 792.69 7.28 2.56 51.33 101.38 0.1251 0.0536
2024-11-21 09:42:59 791.68 7.28 2.57 51.33 101.38 0.1249 0.0536
2024-11-21 09:43:00 792.91 7.28 2.57 51.33 101.37 0.1251 0.0536
2024-11-21 09:43:01 792.50 7.29 2.59 51.33 101.39 0.1250 0.0536
2024-11-21 09:43:02 792.68 7.27 2.56 51.33 101.40 0.1251 0.0536
2024-11-21 09:43:03 792.46 7.27 2.55 51.36 101.40 0.1251 0.0535
2024-11-21 09:43:04 793.44 7.28 2.58 51.38 101.40 0.1252 0.0536
2024-11-21 09:43:05 792.88 7.27 2.55 51.33 101.38 0.1251 0.0535
2024-11-21 09:43:06 793.02 7.28 2.56 51.33 101.36 0.1251 0.0536
2024-11-21 09:43:07 791.27 7.28 2.56 51.33 101.38 0.1249 0.0536
2024-11-21 09:43:08 791.43 7.29 2.58 51.33 101.37 0.1249 0.0536
2024-11-21 09:43:09 791.11 7.27 2.54 51.33 101.38 0.1249 0.0535
2024-11-21 09:43:10 790.14 7.28 2.56 51.36 101.39 0.1248 0.0536
2024-11-21 09:43:11 790.45 7.27 2.55 51.38 101.38 0.1248 0.0535
2024-11-21 09:43:12 789.60 7.26 2.53 51.36 101.40 0.1247 0.0535
2024-11-21 09:43:13 788.59 7.28 2.56 51.33 101.38 0.1246 0.0536
2024-11-21 09:43:14 787.51 7.27 2.54 51.33 101.40 0.1245 0.0535
2024-11-21 09:43:15 787.71 7.26 2.54 51.33 101.38 0.1245 0.0535
2024-11-21 09:43:16 786.16 7.28 2.57 51.33 101.38 0.1243 0.0536
2024-11-21 09:43:17 784.95 7.26 2.52 51.36 101.39 0.1242 0.0535
2024-11-21 09:43:18 783.87 7.26 2.53 51.36 101.38 0.1240 0.0535
2024-11-21 09:43:19 783.78 7.26 2.54 51.33 101.40 0.1241 0.0535
2024-11-21 09:43:20 783.03 7.24 2.49 51.33 101.36 0.1239 0.0534
2024-11-21 09:43:21 781.80 7.27 2.56 51.33 101.40 0.1238 0.0536
2024-11-21 09:43:22 781.48 7.27 2.54 51.33 101.38 0.1238 0.0535
2024-11-21 09:43:23 782.32 7.26 2.53 51.33 101.40 0.1239 0.0535
2024-11-21 09:43:24 781.34 7.26 2.54 51.33 101.38 0.1238 0.0535
2024-11-21 09:43:25 781.84 7.28 2.56 51.36 101.38 0.1238 0.0536
2024-11-21 09:43:26 780.53 7.26 2.52 51.38 101.38 0.1237 0.0535
2024-11-21 09:43:27 779.62 7.27 2.54 51.36 101.38 0.1236 0.0535
2024-11-21 09:43:28 779.20 7.26 2.54 51.33 101.38 0.1235 0.0535
2024-11-21 09:43:29 778.55 7.25 2.52 51.33 101.38 0.1234 0.0534
2024-11-21 09:43:30 779.10 7.27 2.55 51.33 101.38 0.1235 0.0535
2024-11-21 09:43:31 777.78 7.27 2.54 51.33 101.40 0.1234 0.0535
2024-11-21 09:43:32 777.40 7.25 2.51 51.36 101.38 0.1233 0.0534
2024-11-21 09:43:33 778.79 7.25 2.50 51.38 101.38 0.1235 0.0534
2024-11-21 09:43:34 776.88 7.25 2.51 51.36 101.40 0.1233 0.0534
2024-11-21 09:43:35 776.79 7.27 2.55 51.33 101.38 0.1232 0.0535
2024-11-21 09:43:36 774.13 7.25 2.52 51.33 101.40 0.1230 0.0534
2024-11-21 09:43:37 773.73 7.26 2.54 51.33 101.38 0.1229 0.0535
2024-11-21 09:43:38 772.43 7.25 2.52 51.33 101.40 0.1228 0.0535
2024-11-21 09:43:39 772.44 7.26 2.53 51.36 101.38 0.1227 0.0535
2024-11-21 09:43:40 772.67 7.23 2.48 51.36 101.38 0.1228 0.0533
2024-11-21 09:43:41 771.47 7.26 2.53 51.36 101.38 0.1226 0.0535
2024-11-21 09:43:42 772.12 7.26 2.52 51.33 101.36 0.1227 0.0535
2024-11-21 09:43:43 770.36 7.24 2.49 51.33 101.40 0.1225 0.0534
2024-11-21 09:43:44 770.50 7.25 2.51 51.33 101.40 0.1225 0.0534
2024-11-21 09:43:45 772.51 7.25 2.51 51.33 101.40 0.1228 0.0534
2024-11-21 09:43:47 772.59 7.24 2.49 51.33 101.38 0.1228 0.0534
2024-11-21 09:43:48 772.20 7.25 2.51 51.36 101.40 0.1227 0.0534
2024-11-21 09:43:49 774.24 7.25 2.51 51.38 101.38 0.1229 0.0534
2024-11-21 09:43:50 773.29 7.25 2.51 51.33 101.40 0.1229 0.0534
2024-11-21 09:43:51 773.22 7.26 2.53 51.33 101.38 0.1228 0.0535
2024-11-21 09:43:52 770.95 7.24 2.50 51.33 101.40 0.1226 0.0534
2024-11-21 09:43:53 770.36 7.24 2.49 51.33 101.38 0.1225 0.0534
2024-11-21 09:43:54 770.06 7.25 2.51 51.33 101.38 0.1225 0.0534
2024-11-21 09:43:55 767.84 7.24 2.50 51.36 101.40 0.1222 0.0534
2024-11-21 09:43:56 768.74 7.25 2.51 51.36 101.40 0.1223 0.0534
2024-11-21 09:43:57 767.69 7.24 2.49 51.33 101.38 0.1222 0.0534
2024-11-21 09:43:58 767.69 7.25 2.51 51.33 101.38 0.1222 0.0534
2024-11-21 09:43:59 766.18 7.24 2.48 51.33 101.38 0.1220 0.0533
2024-11-21 09:44:00 765.36 7.22 2.46 51.33 101.37 0.1219 0.0533
2024-11-21 09:44:01 763.30 7.24 2.49 51.33 101.38 0.1217 0.0534
2024-11-21 09:44:02 762.67 7.25 2.51 51.36 101.38 0.1216 0.0534
2024-11-21 09:44:03 760.54 7.24 2.49 51.36 101.40 0.1214 0.0533
2024-11-21 09:44:04 758.67 7.23 2.48 51.33 101.40 0.1212 0.0533
2024-11-21 09:44:05 757.75 7.23 2.47 51.33 101.38 0.1210 0.0533
2024-11-21 09:44:06 757.38 7.24 2.49 51.33 101.38 0.1210 0.0534
2024-11-21 09:44:07 754.70 7.23 2.47 51.33 101.38 0.1207 0.0533
2024-11-21 09:44:08 755.63 7.25 2.51 51.36 101.40 0.1208 0.0534
2024-11-21 09:44:09 753.90 7.22 2.45 51.33 101.40 0.1206 0.0532
2024-11-21 09:44:10 752.31 7.23 2.48 51.36 101.40 0.1204 0.0533
2024-11-21 09:44:11 752.25 7.23 2.48 51.38 101.40 0.1204 0.0533
2024-11-21 09:44:12 753.26 7.23 2.47 51.33 101.38 0.1205 0.0533
2024-11-21 09:44:13 751.93 7.23 2.47 51.33 101.36 0.1203 0.0533
2024-11-21 09:44:14 753.09 7.23 2.47 51.33 101.38 0.1205 0.0533
2024-11-21 09:44:15 753.83 7.22 2.44 51.33 101.37 0.1206 0.0532
2024-11-21 09:44:16 751.28 7.23 2.47 51.36 101.38 0.1203 0.0533
2024-11-21 09:44:17 751.55 7.22 2.45 51.33 101.40 0.1204 0.0533
2024-11-21 09:44:18 751.02 7.23 2.47 51.36 101.38 0.1203 0.0533
2024-11-21 09:44:19 750.34 7.22 2.46 51.33 101.40 0.1202 0.0533
2024-11-21 09:44:20 750.78 7.23 2.48 51.33 101.38 0.1202 0.0533
2024-11-21 09:44:21 749.47 7.22 2.45 51.33 101.38 0.1201 0.0532
2024-11-21 09:44:22 749.82 7.21 2.44 51.36 101.38 0.1201 0.0532
2024-11-21 09:44:23 750.34 7.22 2.45 51.33 101.38 0.1202 0.0533
2024-11-21 09:44:24 750.15 7.21 2.44 51.33 101.40 0.1202 0.0532
2024-11-21 09:44:25 749.96 7.23 2.47 51.36 101.38 0.1201 0.0533
2024-11-21 09:44:26 752.08 7.24 2.48 51.36 101.38 0.1204 0.0533
2024-11-21 09:44:27 751.69 7.23 2.46 51.36 101.36 0.1203 0.0533
2024-11-21 09:44:28 752.08 7.22 2.45 51.33 101.40 0.1204 0.0533
2024-11-21 09:44:29 752.95 7.21 2.43 51.36 101.38 0.1205 0.0532
2024-11-21 09:44:30 751.58 7.21 2.43 51.33 101.40 0.1204 0.0532
2024-11-21 09:44:31 749.97 7.22 2.45 51.33 101.39 0.1202 0.0532
2024-11-21 09:44:32 751.03 7.23 2.47 51.33 101.38 0.1203 0.0533
2024-11-21 09:44:33 749.89 7.21 2.44 51.38 101.38 0.1201 0.0532
2024-11-21 09:44:34 750.70 7.22 2.46 51.33 101.38 0.1202 0.0533
2024-11-21 09:44:35 749.26 7.19 2.40 51.33 101.38 0.1201 0.0531
2024-11-21 09:44:36 749.61 7.21 2.43 51.33 101.38 0.1201 0.0532
2024-11-21 09:44:37 748.34 7.22 2.45 51.33 101.38 0.1200 0.0532
2024-11-21 09:44:38 749.05 7.21 2.44 51.33 101.37 0.1200 0.0532
2024-11-21 09:44:39 749.54 7.20 2.42 51.36 101.38 0.1201 0.0532
2024-11-21 09:44:40 749.92 7.19 2.40 51.36 101.38 0.1201 0.0531
2024-11-21 09:44:41 751.34 7.20 2.41 51.36 101.38 0.1203 0.0531
2024-11-21 09:44:42 749.75 7.21 2.43 51.33 101.38 0.1201 0.0532
2024-11-21 09:44:43 751.45 7.19 2.39 51.33 101.38 0.1203 0.0531
2024-11-21 09:44:44 752.38 7.21 2.43 51.33 101.39 0.1204 0.0532
2024-11-21 09:44:45 752.72 7.20 2.42 51.33 101.40 0.1205 0.0532
2024-11-21 09:44:46 754.25 7.18 2.38 51.33 101.38 0.1206 0.0531
2024-11-21 09:44:47 755.08 7.20 2.41 51.36 101.38 0.1207 0.0531
2024-11-21 09:44:48 755.11 7.21 2.42 51.36 101.38 0.1207 0.0532
2024-11-21 09:44:49 756.34 7.19 2.40 51.33 101.40 0.1209 0.0531
2024-11-21 09:44:50 758.42 7.19 2.39 51.33 101.38 0.1211 0.0531
2024-11-21 09:44:51 758.78 7.19 2.39 51.33 101.36 0.1211 0.0531
2024-11-21 09:44:52 760.42 7.20 2.42 51.33 101.40 0.1214 0.0532
2024-11-21 09:44:53 760.12 7.19 2.39 51.33 101.38 0.1213 0.0531
2024-11-21 09:44:54 761.39 7.20 2.41 51.36 101.40 0.1215 0.0531
2024-11-21 09:44:55 761.07 7.19 2.40 51.36 101.40 0.1214 0.0531
2024-11-21 09:44:56 761.73 7.19 2.40 51.36 101.38 0.1215 0.0531
2024-11-21 09:44:57 762.13 7.19 2.39 51.33 101.36 0.1215 0.0531
2024-11-21 09:44:58 761.65 7.18 2.38 51.36 101.38 0.1215 0.0530
2024-11-21 09:44:59 760.34 7.18 2.37 51.33 101.40 0.1214 0.0530
2024-11-21 09:45:00 759.88 7.18 2.37 51.33 101.38 0.1213 0.0530
2024-11-21 09:45:01 758.16 7.18 2.37 51.33 101.37 0.1211 0.0530
2024-11-21 09:45:02 758.84 7.18 2.38 51.36 101.40 0.1212 0.0530
2024-11-21 09:45:03 756.33 7.18 2.37 51.33 101.38 0.1209 0.0530
2024-11-21 09:45:04 756.06 7.18 2.38 51.33 101.38 0.1208 0.0531
2024-11-21 09:45:05 756.10 7.18 2.37 51.33 101.38 0.1209 0.0530
2024-11-21 09:45:06 755.92 7.18 2.38 51.33 101.38 0.1208 0.0530
2024-11-21 09:45:07 756.54 7.18 2.37 51.33 101.38 0.1209 0.0530
2024-11-21 09:45:08 757.70 7.15 2.32 51.33 101.38 0.1210 0.0529
2024-11-21 09:45:09 758.27 7.19 2.39 51.36 101.40 0.1211 0.0531
2024-11-21 09:45:10 761.58 7.18 2.38 51.33 101.40 0.1215 0.0530
2024-11-21 09:45:11 763.07 7.17 2.35 51.33 101.38 0.1217 0.0530
2024-11-21 09:45:12 763.01 7.18 2.38 51.33 101.40 0.1217 0.0531
2024-11-21 09:45:13 763.84 7.18 2.38 51.33 101.40 0.1218 0.0530
2024-11-21 09:45:14 765.69 7.17 2.35 51.33 101.40 0.1220 0.0530
2024-11-21 09:45:15 768.08 7.18 2.38 51.33 101.38 0.1222 0.0530
2024-11-21 09:45:16 769.13 7.17 2.35 51.33 101.40 0.1224 0.0530
2024-11-21 09:45:17 772.18 7.17 2.36 51.36 101.38 0.1227 0.0530
2024-11-21 09:45:18 773.13 7.16 2.33 51.38 101.40 0.1228 0.0529
2024-11-21 09:45:19 777.11 7.16 2.33 51.33 101.36 0.1232 0.0529
2024-11-21 09:45:20 775.47 7.18 2.36 51.33 101.38 0.1231 0.0530
2024-11-21 09:45:21 777.78 7.15 2.32 51.33 101.39 0.1234 0.0529
2024-11-21 09:45:22 777.77 7.17 2.35 51.33 101.40 0.1234 0.0530
2024-11-21 09:45:23 778.77 7.16 2.33 51.36 101.37 0.1234 0.0529
2024-11-21 09:45:24 778.32 7.16 2.33 51.36 101.38 0.1234 0.0529
2024-11-21 09:45:25 780.14 7.17 2.36 51.36 101.38 0.1236 0.0530
2024-11-21 09:45:27 780.76 7.16 2.34 51.33 101.38 0.1237 0.0529
2024-11-21 09:45:28 782.25 7.17 2.35 51.33 101.38 0.1239 0.0530
2024-11-21 09:45:29 783.37 7.15 2.31 51.33 101.40 0.1240 0.0529
2024-11-21 09:45:30 784.46 7.20 2.40 51.33 101.38 0.1241 0.0531
2024-11-21 09:45:31 786.23 7.16 2.33 51.33 101.39 0.1243 0.0529
2024-11-21 09:45:32 789.82 7.16 2.32 51.36 101.37 0.1247 0.0529
2024-11-21 09:45:33 791.09 7.16 2.33 51.33 101.38 0.1249 0.0529
2024-11-21 09:45:34 792.52 7.15 2.32 51.33 101.40 0.1251 0.0529
2024-11-21 09:45:35 793.30 7.15 2.32 51.33 101.38 0.1251 0.0529
2024-11-21 09:45:36 794.48 7.15 2.32 51.33 101.39 0.1253 0.0529
2024-11-21 09:45:37 794.82 7.14 2.30 51.33 101.40 0.1253 0.0528
2024-11-21 09:45:38 793.83 7.15 2.31 51.33 101.39 0.1252 0.0529
2024-11-21 09:45:39 794.72 7.15 2.32 51.33 101.38 0.1253 0.0529
2024-11-21 09:45:40 793.43 7.14 2.30 51.36 101.38 0.1251 0.0528
2024-11-21 09:45:41 790.46 7.15 2.32 51.33 101.38 0.1248 0.0529
2024-11-21 09:45:42 789.74 7.16 2.33 51.33 101.36 0.1247 0.0529
2024-11-21 09:45:43 788.28 7.14 2.30 51.33 101.36 0.1245 0.0528
2024-11-21 09:45:44 785.83 7.13 2.29 51.33 101.40 0.1243 0.0528
2024-11-21 09:45:45 786.57 7.16 2.33 51.33 101.39 0.1244 0.0529
2024-11-21 09:45:46 785.23 7.15 2.31 51.36 101.38 0.1242 0.0528
2024-11-21 09:45:47 784.28 7.15 2.32 51.36 101.38 0.1241 0.0529
2024-11-21 09:45:48 785.89 7.14 2.30 51.33 101.38 0.1243 0.0528
2024-11-21 09:45:49 786.91 7.13 2.28 51.36 101.40 0.1244 0.0528
2024-11-21 09:45:50 788.98 7.15 2.31 51.36 101.38 0.1246 0.0528
2024-11-21 09:45:51 788.53 7.14 2.29 51.33 101.40 0.1246 0.0528
2024-11-21 09:45:52 791.75 7.14 2.29 51.33 101.37 0.1249 0.0528
2024-11-21 09:45:53 792.77 7.13 2.28 51.33 101.40 0.1251 0.0528
2024-11-21 09:45:54 794.50 7.15 2.33 51.33 101.40 0.1253 0.0529
2024-11-21 09:45:55 795.96 7.14 2.30 51.38 101.38 0.1254 0.0528
2024-11-21 09:45:56 797.40 7.14 2.30 51.36 101.38 0.1256 0.0528
2024-11-21 09:45:57 797.66 7.14 2.30 51.33 101.38 0.1256 0.0528
2024-11-21 09:45:58 798.45 7.13 2.28 51.33 101.40 0.1257 0.0528
2024-11-21 09:45:59 799.97 7.14 2.30 51.33 101.38 0.1259 0.0528
2024-11-21 09:46:00 800.19 7.13 2.29 51.33 101.40 0.1259 0.0528
2024-11-21 09:46:01 801.33 7.13 2.27 51.33 101.38 0.1260 0.0527
2024-11-21 09:46:02 802.33 7.12 2.26 51.36 101.40 0.1262 0.0527
2024-11-21 09:46:03 802.05 7.13 2.28 51.38 101.40 0.1261 0.0527
2024-11-21 09:46:04 801.98 7.14 2.30 51.33 101.40 0.1261 0.0528
2024-11-21 09:46:05 803.94 7.14 2.29 51.33 101.36 0.1263 0.0528
2024-11-21 09:46:06 802.04 7.12 2.27 51.33 101.38 0.1261 0.0527
2024-11-21 09:46:07 801.96 7.14 2.29 51.33 101.40 0.1261 0.0528
2024-11-21 09:46:08 802.11 7.13 2.29 51.33 101.40 0.1261 0.0528
2024-11-21 09:46:09 802.50 7.14 2.30 51.36 101.40 0.1262 0.0528
2024-11-21 09:46:10 803.12 7.13 2.29 51.38 101.40 0.1262 0.0528
2024-11-21 09:46:11 801.81 7.13 2.28 51.33 101.38 0.1261 0.0528
2024-11-21 09:46:12 802.66 7.13 2.28 51.33 101.38 0.1262 0.0527
2024-11-21 09:46:13 803.47 7.14 2.29 51.33 101.38 0.1263 0.0528
2024-11-21 09:46:14 803.51 7.13 2.28 51.33 101.38 0.1263 0.0528
2024-11-21 09:46:15 803.95 7.14 2.29 51.36 101.38 0.1263 0.0528
2024-11-21 09:46:16 805.10 7.13 2.27 51.33 101.40 0.1265 0.0527
2024-11-21 09:46:17 806.60 7.13 2.28 51.36 101.40 0.1266 0.0528
2024-11-21 09:46:18 809.87 7.15 2.31 51.36 101.38 0.1270 0.0528
2024-11-21 09:46:19 809.21 7.13 2.28 51.33 101.38 0.1269 0.0527
2024-11-21 09:46:20 810.17 7.12 2.26 51.33 101.40 0.1271 0.0527
2024-11-21 09:46:21 810.84 7.13 2.27 51.33 101.38 0.1271 0.0527
2024-11-21 09:46:22 810.88 7.13 2.27 51.33 101.37 0.1271 0.0527
2024-11-21 09:46:23 810.27 7.12 2.27 51.33 101.40 0.1271 0.0527
2024-11-21 09:46:24 810.13 7.12 2.26 51.36 101.38 0.1270 0.0527
2024-11-21 09:46:25 808.64 7.13 2.27 51.38 101.40 0.1269 0.0527
2024-11-21 09:46:26 809.05 7.13 2.27 51.33 101.38 0.1269 0.0527
2024-11-21 09:46:27 808.30 7.13 2.27 51.33 101.36 0.1268 0.0527
2024-11-21 09:46:28 807.63 7.14 2.30 51.33 101.38 0.1267 0.0528
2024-11-21 09:46:29 806.72 7.12 2.27 51.33 101.40 0.1267 0.0527
2024-11-21 09:46:30 806.61 7.12 2.26 51.36 101.38 0.1266 0.0527
2024-11-21 09:46:31 806.15 7.13 2.27 51.36 101.38 0.1266 0.0527
2024-11-21 09:46:32 804.08 7.13 2.28 51.38 101.38 0.1263 0.0528
2024-11-21 09:46:33 804.59 7.12 2.25 51.33 101.38 0.1264 0.0527
2024-11-21 09:46:34 802.45 7.13 2.28 51.33 101.38 0.1262 0.0528
2024-11-21 09:46:35 797.47 7.11 2.24 51.33 101.40 0.1256 0.0527
2024-11-21 09:46:36 795.51 7.13 2.27 51.33 101.38 0.1254 0.0527
2024-11-21 09:46:37 795.22 7.13 2.27 51.36 101.38 0.1253 0.0527
2024-11-21 09:46:38 792.13 7.13 2.27 51.36 101.38 0.1250 0.0527
2024-11-21 09:46:39 792.85 7.13 2.27 51.36 101.38 0.1251 0.0527
2024-11-21 09:46:40 790.81 7.12 2.27 51.33 101.40 0.1249 0.0527
2024-11-21 09:46:42 790.37 7.13 2.27 51.33 101.38 0.1248 0.0527
2024-11-21 09:46:43 788.59 7.11 2.23 51.33 101.40 0.1246 0.0526
2024-11-21 09:46:44 788.02 7.12 2.26 51.33 101.38 0.1245 0.0527
2024-11-21 09:46:45 786.92 7.12 2.26 51.33 101.40 0.1244 0.0527
2024-11-21 09:46:46 786.27 7.12 2.26 51.36 101.38 0.1243 0.0527
