"2022-06-08 at 15:21"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2022-06-08 15:33:07 497.10 9.12 5.64 51.34 100.35 0.0836 0.0628
2022-06-08 15:33:08 498.44 9.09 5.58 51.34 100.35 0.0836 0.0626
2022-06-08 15:33:09 496.24 9.19 5.74 51.36 100.35 0.0835 0.0631
2022-06-08 15:33:10 494.72 9.14 5.67 51.36 100.35 0.0831 0.0628
2022-06-08 15:33:11 494.19 9.12 5.63 51.37 100.35 0.0831 0.0627
2022-06-08 15:33:12 492.40 9.14 5.66 51.38 100.36 0.0829 0.0628
2022-06-08 15:33:13 490.90 9.13 5.65 51.36 100.32 0.0826 0.0628
2022-06-08 15:33:14 489.30 9.15 5.67 51.33 100.35 0.0825 0.0628
2022-06-08 15:33:15 486.98 9.16 5.70 51.33 100.32 0.0820 0.0630
2022-06-08 15:33:16 486.94 9.15 5.68 51.34 100.36 0.0822 0.0628
2022-06-08 15:33:17 485.37 9.16 5.69 51.36 100.36 0.0819 0.0630
2022-06-08 15:33:18 485.40 9.17 5.72 51.38 100.35 0.0819 0.0629
2022-06-08 15:33:19 484.19 9.09 5.58 51.38 100.36 0.0818 0.0627
2022-06-08 15:33:20 483.66 9.16 5.69 51.36 100.33 0.0817 0.0628
2022-06-08 15:33:21 483.86 9.15 5.68 51.33 100.33 0.0817 0.0629
2022-06-08 15:33:22 484.22 9.12 5.63 51.33 100.36 0.0819 0.0627
2022-06-08 15:33:23 481.52 9.13 5.65 51.33 100.36 0.0814 0.0628
2022-06-08 15:33:24 483.55 9.20 5.76 51.36 100.36 0.0818 0.0633
2022-06-08 15:33:25 481.78 9.17 5.71 51.37 100.36 0.0814 0.0629
2022-06-08 15:33:26 479.92 9.17 5.71 51.38 100.36 0.0813 0.0630
2022-06-08 15:33:27 480.04 9.14 5.67 51.37 100.35 0.0812 0.0628
2022-06-08 15:33:28 478.72 9.15 5.67 51.33 100.35 0.0810 0.0629
2022-06-08 15:33:29 477.36 9.14 5.66 51.33 100.35 0.0809 0.0628
2022-06-08 15:33:30 476.05 9.14 5.67 51.33 100.35 0.0806 0.0629
2022-06-08 15:33:31 474.03 9.17 5.70 51.36 100.35 0.0804 0.0631
2022-06-08 15:33:32 472.97 9.17 5.72 51.36 100.37 0.0804 0.0630
2022-06-08 15:33:33 472.55 9.15 5.68 51.38 100.36 0.0802 0.0629
2022-06-08 15:33:34 472.19 9.16 5.69 51.38 100.35 0.0802 0.0629
2022-06-08 15:33:35 472.21 9.13 5.65 51.36 100.32 0.0802 0.0627
2022-06-08 15:33:36 471.78 9.15 5.67 51.36 100.35 0.0802 0.0629
2022-06-08 15:33:37 471.32 9.11 5.62 51.33 100.35 0.0802 0.0627
2022-06-08 15:33:39 472.67 9.14 5.67 51.36 100.37 0.0803 0.0628
2022-06-08 15:33:39 472.91 9.15 5.68 51.37 100.37 0.0803 0.0630
2022-06-08 15:33:41 474.72 9.15 5.67 51.38 100.36 0.0806 0.0628
2022-06-08 15:33:41 476.60 9.13 5.65 51.38 100.35 0.0808 0.0628
2022-06-08 15:33:42 478.42 9.14 5.66 51.37 100.35 0.0811 0.0628
2022-06-08 15:33:43 479.57 9.14 5.66 51.36 100.35 0.0812 0.0628
2022-06-08 15:33:44 481.22 9.14 5.66 51.36 100.33 0.0815 0.0628
2022-06-08 15:33:45 483.08 9.14 5.67 51.36 100.37 0.0817 0.0629
2022-06-08 15:33:46 484.47 9.15 5.68 51.36 100.35 0.0819 0.0629
2022-06-08 15:33:47 485.09 9.15 5.69 51.37 100.36 0.0819 0.0629
2022-06-08 15:33:48 486.37 9.14 5.67 51.38 100.35 0.0821 0.0628
2022-06-08 15:33:49 486.40 9.12 5.63 51.37 100.35 0.0821 0.0627
2022-06-08 15:33:50 486.40 9.12 5.63 51.37 100.35 0.0821 0.0627
2022-06-08 15:33:52 487.02 9.18 5.72 51.36 100.33 0.0822 0.0631
2022-06-08 15:33:53 486.07 9.15 5.68 51.33 100.35 0.0820 0.0629
2022-06-08 15:33:54 485.40 9.16 5.69 51.36 100.36 0.0820 0.0629
2022-06-08 15:33:55 484.19 9.12 5.64 51.36 100.36 0.0817 0.0631
2022-06-08 15:33:56 482.38 9.20 5.75 51.36 100.35 0.0816 0.0627
2022-06-08 15:33:57 481.06 9.08 5.58 51.38 100.36 0.0813 0.0624
2022-06-08 15:33:58 479.74 9.11 5.62 51.38 100.36 0.0812 0.0628
2022-06-08 15:33:59 478.28 9.08 5.56 51.36 100.33 0.0810 0.0629
2022-06-08 15:34:00 476.10 9.11 5.62 51.34 100.36 0.0807 0.0624
2022-06-08 15:34:01 474.34 9.17 5.71 51.34 100.36 0.0805 0.0631
2022-06-08 15:34:02 474.12 9.14 5.67 51.36 100.36 0.0804 0.0627
2022-06-08 15:34:03 473.40 9.07 5.56 51.37 100.35 0.0804 0.0624
2022-06-08 15:34:04 472.23 9.18 5.73 51.38 100.36 0.0801 0.0631
2022-06-08 15:34:05 471.58 9.07 5.56 51.38 100.35 0.0801 0.0624
2022-06-08 15:34:06 469.06 9.13 5.65 51.37 100.35 0.0798 0.0629
2022-06-08 15:34:07 470.77 9.13 5.64 51.34 100.35 0.0800 0.0628
2022-06-08 15:34:08 469.35 9.15 5.68 51.33 100.35 0.0798 0.0630
2022-06-08 15:34:09 468.14 9.22 5.80 51.36 100.37 0.0797 0.0634
2022-06-08 15:34:10 467.70 9.16 5.70 51.36 100.35 0.0796 0.0627
2022-06-08 15:34:11 467.58 9.14 5.66 51.38 100.35 0.0796 0.0629
2022-06-08 15:34:12 467.56 9.13 5.66 51.38 100.36 0.0797 0.0628
2022-06-08 15:34:13 467.80 9.14 5.67 51.38 100.35 0.0797 0.0629
2022-06-08 15:34:14 468.43 9.14 5.66 51.36 100.33 0.0797 0.0628
2022-06-08 15:34:15 469.30 9.14 5.67 51.33 100.35 0.0798 0.0630
2022-06-08 15:34:16 468.84 9.17 5.72 51.34 100.33 0.0798 0.0629
2022-06-08 15:34:17 469.37 9.13 5.65 51.36 100.35 0.0798 0.0627
2022-06-08 15:34:18 468.35 9.17 5.71 51.38 100.35 0.0797 0.0630
2022-06-08 15:34:19 469.84 9.16 5.69 51.38 100.35 0.0799 0.0629
2022-06-08 15:34:20 467.81 9.17 5.71 51.37 100.33 0.0797 0.0630
2022-06-08 15:34:21 470.17 9.14 5.66 51.33 100.33 0.0798 0.0628
2022-06-08 15:34:22 467.23 9.15 5.68 51.33 100.32 0.0795 0.0631
2022-06-08 15:34:23 467.11 9.18 5.73 51.33 100.37 0.0796 0.0629
2022-06-08 15:34:24 466.09 9.16 5.70 51.36 100.35 0.0794 0.0629
2022-06-08 15:34:25 465.65 9.14 5.67 51.36 100.37 0.0794 0.0628
2022-06-08 15:34:26 464.43 9.17 5.71 51.37 100.35 0.0791 0.0631
2022-06-08 15:34:27 463.98 9.18 5.73 51.38 100.36 0.0791 0.0630
2022-06-08 15:34:28 462.77 9.17 5.70 51.34 100.35 0.0790 0.0629
2022-06-08 15:34:29 463.14 9.14 5.67 51.34 100.33 0.0790 0.0629
2022-06-08 15:34:30 464.70 9.12 5.63 51.36 100.37 0.0794 0.0627
2022-06-08 15:34:31 464.38 9.17 5.72 51.36 100.37 0.0791 0.0630
2022-06-08 15:34:32 465.71 9.14 5.67 51.36 100.37 0.0794 0.0628
2022-06-08 15:34:33 467.71 9.14 5.66 51.36 100.36 0.0797 0.0629
2022-06-08 15:34:34 471.86 9.16 5.69 51.37 100.36 0.0804 0.0629
2022-06-08 15:34:35 476.62 9.12 5.63 51.36 100.35 0.0809 0.0628
2022-06-08 15:34:36 477.74 9.17 5.71 51.33 100.33 0.0810 0.0629
2022-06-08 15:34:37 480.60 9.15 5.69 51.34 100.35 0.0813 0.0630
2022-06-08 15:34:38 483.76 9.15 5.68 51.33 100.35 0.0820 0.0628
2022-06-08 15:34:39 486.74 9.15 5.68 51.36 100.36 0.0822 0.0629
2022-06-08 15:34:40 488.13 9.11 5.62 51.37 100.37 0.0824 0.0627
2022-06-08 15:34:41 490.29 9.16 5.70 51.38 100.36 0.0827 0.0630
2022-06-08 15:34:42 493.03 9.13 5.65 51.38 100.32 0.0831 0.0627
2022-06-08 15:34:43 493.20 9.19 5.74 51.36 100.33 0.0830 0.0631
2022-06-08 15:34:44 494.20 9.13 5.65 51.36 100.35 0.0831 0.0628
2022-06-08 15:34:45 494.20 9.13 5.65 51.36 100.35 0.0831 0.0628
2022-06-08 15:34:46 493.84 9.15 5.67 51.36 100.36 0.0832 0.0628
2022-06-08 15:34:47 493.27 9.13 5.65 51.36 100.37 0.0830 0.0628
2022-06-08 15:34:48 493.13 9.13 5.65 51.37 100.36 0.0829 0.0628
2022-06-08 15:34:49 492.69 9.12 5.63 51.38 100.33 0.0830 0.0626
2022-06-08 15:34:50 492.29 9.15 5.69 51.38 100.36 0.0827 0.0631
2022-06-08 15:34:51 491.48 9.16 5.69 51.34 100.35 0.0829 0.0629
2022-06-08 15:34:52 491.33 9.16 5.69 51.34 100.33 0.0827 0.0628
2022-06-08 15:34:53 490.90 9.16 5.69 51.37 100.36 0.0826 0.0630
2022-06-08 15:34:54 490.25 9.15 5.68 51.36 100.36 0.0826 0.0628
2022-06-08 15:34:55 490.34 9.12 5.63 51.38 100.35 0.0827 0.0627
2022-06-08 15:34:56 490.83 9.17 5.71 51.38 100.36 0.0827 0.0630
2022-06-08 15:34:57 491.00 9.14 5.67 51.38 100.35 0.0827 0.0629
2022-06-08 15:34:58 491.55 9.17 5.71 51.36 100.35 0.0828 0.0630
2022-06-08 15:34:59 493.14 9.14 5.66 51.36 100.35 0.0830 0.0627
2022-06-08 15:35:00 492.97 9.15 5.68 51.36 100.36 0.0830 0.0630
2022-06-08 15:35:01 495.58 9.16 5.69 51.36 100.36 0.0834 0.0629
2022-06-08 15:35:02 498.26 9.14 5.66 51.36 100.35 0.0838 0.0628
2022-06-08 15:35:03 502.59 9.16 5.70 51.37 100.36 0.0844 0.0630
2022-06-08 15:35:04 507.31 9.17 5.71 51.37 100.36 0.0850 0.0630
2022-06-08 15:35:05 514.11 9.16 5.68 51.36 100.32 0.0860 0.0629
2022-06-08 15:35:06 520.37 9.14 5.66 51.36 100.35 0.0868 0.0629
2022-06-08 15:35:07 526.89 9.16 5.69 51.36 100.35 0.0876 0.0629
2022-06-08 15:35:08 533.55 9.15 5.68 51.36 100.33 0.0884 0.0628
2022-06-08 15:35:09 538.59 9.16 5.69 51.36 100.35 0.0890 0.0629
2022-06-08 15:35:10 544.61 9.14 5.66 51.36 100.35 0.0898 0.0628
2022-06-08 15:35:11 548.73 9.13 5.65 51.38 100.36 0.0903 0.0628
2022-06-08 15:35:12 551.70 9.14 5.66 51.37 100.33 0.0905 0.0629
2022-06-08 15:35:13 553.19 9.13 5.65 51.36 100.35 0.0909 0.0627
2022-06-08 15:35:14 556.76 9.15 5.68 51.33 100.35 0.0913 0.0630
2022-06-08 15:35:15 557.71 9.15 5.68 51.34 100.36 0.0913 0.0628
2022-06-08 15:35:16 558.18 9.16 5.70 51.36 100.35 0.0914 0.0631
2022-06-08 15:35:17 558.38 9.13 5.65 51.37 100.35 0.0914 0.0625
2022-06-08 15:35:18 558.58 9.13 5.65 51.38 100.36 0.0914 0.0629
2022-06-08 15:35:19 559.29 9.15 5.67 51.36 100.35 0.0914 0.0628
2022-06-08 15:35:20 558.17 9.15 5.68 51.37 100.35 0.0914 0.0629
2022-06-08 15:35:21 559.07 9.13 5.65 51.34 100.33 0.0915 0.0627
2022-06-08 15:35:22 558.84 9.14 5.67 51.34 100.35 0.0914 0.0629
2022-06-08 15:35:23 557.41 9.15 5.68 51.36 100.35 0.0913 0.0629
2022-06-08 15:35:24 557.78 9.16 5.69 51.36 100.37 0.0913 0.0629
2022-06-08 15:35:25 557.97 9.13 5.65 51.38 100.35 0.0914 0.0628
2022-06-08 15:35:26 559.37 9.16 5.70 51.37 100.35 0.0916 0.0630
2022-06-08 15:35:27 560.66 9.16 5.70 51.36 100.32 0.0916 0.0629
2022-06-08 15:35:28 559.21 9.15 5.68 51.33 100.33 0.0915 0.0629
2022-06-08 15:35:29 558.01 9.16 5.69 51.34 100.34 0.0913 0.0629
2022-06-08 15:35:30 556.53 9.15 5.68 51.36 100.35 0.0911 0.0628
2022-06-08 15:35:31 556.72 9.15 5.68 51.37 100.36 0.0912 0.0629
2022-06-08 15:35:32 555.10 9.15 5.68 51.36 100.36 0.0910 0.0628
2022-06-08 15:35:33 553.71 9.16 5.70 51.38 100.35 0.0907 0.0632
2022-06-08 15:35:34 549.08 9.18 5.72 51.37 100.33 0.0901 0.0629
2022-06-08 15:35:35 547.67 9.13 5.64 51.33 100.33 0.0899 0.0629
2022-06-08 15:35:36 543.19 9.16 5.69 51.36 100.35 0.0894 0.0628
2022-06-08 15:35:37 542.19 9.23 5.81 51.36 100.36 0.0894 0.0634
2022-06-08 15:35:38 542.19 9.23 5.81 51.36 100.36 0.0894 0.0634
2022-06-08 15:35:39 539.75 9.12 5.63 51.36 100.37 0.0889 0.0627
2022-06-08 15:35:40 536.57 9.14 5.67 51.37 100.37 0.0885 0.0629
2022-06-08 15:35:41 534.81 9.17 5.70 51.38 100.35 0.0884 0.0629
2022-06-08 15:35:42 532.70 9.16 5.70 51.38 100.35 0.0880 0.0631
2022-06-08 15:35:43 531.73 9.17 5.70 51.36 100.33 0.0880 0.0629
2022-06-08 15:35:44 527.83 9.18 5.72 51.36 100.35 0.0875 0.0632
2022-06-08 15:35:45 530.36 9.16 5.70 51.36 100.35 0.0878 0.0628
2022-06-08 15:35:46 529.21 9.16 5.70 51.36 100.36 0.0877 0.0630
2022-06-08 15:35:47 530.74 9.18 5.73 51.36 100.37 0.0879 0.0631
2022-06-08 15:35:48 530.93 9.17 5.71 51.38 100.36 0.0879 0.0630
2022-06-08 15:35:49 531.19 9.13 5.66 51.38 100.36 0.0879 0.0627
2022-06-08 15:35:50 532.15 9.20 5.76 51.37 100.32 0.0881 0.0631
2022-06-08 15:35:51 532.05 9.16 5.69 51.36 100.35 0.0880 0.0629
2022-06-08 15:35:52 532.25 9.18 5.73 51.36 100.35 0.0881 0.0631
2022-06-08 15:35:53 531.53 9.16 5.69 51.36 100.36 0.0880 0.0629
2022-06-08 15:35:54 530.42 9.14 5.66 51.36 100.36 0.0879 0.0628
2022-06-08 15:35:55 529.46 9.19 5.74 51.37 100.36 0.0876 0.0632
2022-06-08 15:35:56 527.98 9.15 5.68 51.38 100.35 0.0875 0.0629
2022-06-08 15:35:57 526.00 9.16 5.69 51.37 100.33 0.0872 0.0627
2022-06-08 15:35:58 522.68 9.21 5.77 51.33 100.33 0.0867 0.0635
2022-06-08 15:35:59 522.15 9.16 5.70 51.36 100.36 0.0867 0.0627
2022-06-08 15:36:00 518.66 9.13 5.65 51.36 100.37 0.0862 0.0628
2022-06-08 15:36:01 515.97 9.15 5.68 51.36 100.35 0.0859 0.0630
2022-06-08 15:36:02 512.01 9.18 5.73 51.38 100.35 0.0854 0.0630
2022-06-08 15:36:03 509.47 9.14 5.66 51.38 100.36 0.0850 0.0628
2022-06-08 15:36:04 508.45 9.16 5.69 51.36 100.35 0.0849 0.0630
2022-06-08 15:36:05 505.03 9.15 5.68 51.36 100.33 0.0846 0.0628
2022-06-08 15:36:06 504.90 9.12 5.64 51.36 100.36 0.0846 0.0628
2022-06-08 15:36:07 505.20 9.23 5.80 51.36 100.36 0.0846 0.0633
2022-06-08 15:36:08 504.87 9.17 5.71 51.36 100.36 0.0845 0.0630
2022-06-08 15:36:09 503.54 9.13 5.64 51.37 100.35 0.0844 0.0627
2022-06-08 15:36:10 506.54 9.11 5.62 51.38 100.36 0.0848 0.0625
2022-06-08 15:36:11 506.87 9.17 5.70 51.38 100.35 0.0847 0.0632
2022-06-08 15:36:12 507.06 9.15 5.68 51.36 100.33 0.0848 0.0627
2022-06-08 15:36:13 507.79 9.15 5.68 51.36 100.36 0.0849 0.0631
2022-06-08 15:36:14 507.62 9.17 5.71 51.36 100.34 0.0849 0.0628
2022-06-08 15:36:15 505.78 9.15 5.68 51.36 100.34 0.0846 0.0629
2022-06-08 15:36:16 503.73 9.15 5.69 51.36 100.35 0.0843 0.0629
2022-06-08 15:36:17 501.86 9.15 5.69 51.37 100.36 0.0841 0.0630
2022-06-08 15:36:18 498.66 9.17 5.71 51.38 100.36 0.0836 0.0629
2022-06-08 15:36:19 496.48 9.17 5.70 51.34 100.32 0.0833 0.0630
2022-06-08 15:36:20 492.42 9.14 5.67 51.33 100.35 0.0829 0.0628
2022-06-08 15:36:21 490.35 9.14 5.66 51.33 100.35 0.0825 0.0628
2022-06-08 15:36:22 488.42 9.20 5.75 51.34 100.36 0.0823 0.0631
2022-06-08 15:36:23 481.99 9.24 5.82 51.36 100.36 0.0813 0.0633
2022-06-08 15:36:24 481.23 9.20 5.76 51.36 100.35 0.0814 0.0632
2022-06-08 15:36:25 480.30 9.18 5.73 51.38 100.36 0.0812 0.0630
2022-06-08 15:36:26 478.44 9.15 5.67 51.37 100.35 0.0810 0.0628
2022-06-08 15:36:27 477.08 9.14 5.67 51.36 100.33 0.0809 0.0628
2022-06-08 15:36:28 475.35 9.19 5.74 51.36 100.33 0.0805 0.0632
2022-06-08 15:36:29 475.06 9.15 5.68 51.36 100.36 0.0807 0.0628
2022-06-08 15:36:30 475.28 9.18 5.72 51.36 100.36 0.0806 0.0630
2022-06-08 15:36:31 475.17 9.15 5.69 51.37 100.36 0.0807 0.0629
2022-06-08 15:36:32 475.89 9.15 5.68 51.38 100.36 0.0808 0.0629
2022-06-08 15:36:33 476.98 9.17 5.70 51.38 100.33 0.0808 0.0629
2022-06-08 15:36:34 477.34 9.18 5.73 51.34 100.33 0.0809 0.0630
2022-06-08 15:36:35 477.34 9.18 5.73 51.34 100.33 0.0809 0.0630
2022-06-08 15:36:36 480.25 9.21 5.78 51.33 100.36 0.0815 0.0634
2022-06-08 15:36:37 481.95 9.17 5.71 51.36 100.35 0.0816 0.0629
2022-06-08 15:36:38 484.03 9.19 5.74 51.36 100.35 0.0819 0.0632
2022-06-08 15:36:39 486.52 9.19 5.74 51.38 100.37 0.0822 0.0630
2022-06-08 15:36:40 488.97 9.19 5.74 51.38 100.36 0.0825 0.0631
2022-06-08 15:36:41 492.16 9.15 5.68 51.37 100.37 0.0830 0.0628
2022-06-08 15:36:42 494.27 9.17 5.71 51.34 100.32 0.0832 0.0630
2022-06-08 15:36:43 495.02 9.18 5.72 51.34 100.35 0.0832 0.0631
2022-06-08 15:36:44 497.10 9.19 5.74 51.36 100.35 0.0836 0.0630
2022-06-08 15:36:45 497.67 9.19 5.74 51.36 100.37 0.0836 0.0631
2022-06-08 15:36:46 500.34 9.21 5.77 51.37 100.37 0.0840 0.0632
2022-06-08 15:36:47 501.08 9.21 5.77 51.38 100.36 0.0841 0.0632
2022-06-08 15:36:48 503.78 9.26 5.85 51.38 100.35 0.0845 0.0635
2022-06-08 15:36:49 507.16 9.22 5.78 51.37 100.35 0.0849 0.0631
2022-06-08 15:36:50 510.20 9.22 5.79 51.33 100.35 0.0853 0.0632
2022-06-08 15:36:51 512.59 9.22 5.79 51.36 100.35 0.0856 0.0633
2022-06-08 15:36:52 514.30 9.15 5.69 51.36 100.37 0.0858 0.0629
2022-06-08 15:36:53 517.03 9.21 5.77 51.36 100.35 0.0862 0.0632
2022-06-08 15:36:54 519.04 9.18 5.72 51.37 100.36 0.0864 0.0630
2022-06-08 15:36:55 520.66 9.19 5.74 51.38 100.36 0.0866 0.0631
2022-06-08 15:36:56 522.29 9.19 5.73 51.38 100.32 0.0868 0.0631
2022-06-08 15:36:57 523.30 9.20 5.76 51.33 100.33 0.0869 0.0631
2022-06-08 15:36:58 523.05 9.20 5.75 51.33 100.32 0.0868 0.0631
2022-06-08 15:36:59 524.71 9.17 5.72 51.36 100.36 0.0872 0.0630
2022-06-08 15:37:00 525.72 9.14 5.67 51.36 100.37 0.0873 0.0628
2022-06-08 15:37:01 528.72 9.19 5.74 51.36 100.35 0.0877 0.0632
2022-06-08 15:37:02 529.54 9.17 5.71 51.38 100.36 0.0878 0.0630
2022-06-08 15:37:03 531.43 9.14 5.67 51.37 100.36 0.0879 0.0628
2022-06-08 15:37:04 532.40 9.22 5.78 51.33 100.33 0.0881 0.0633
2022-06-08 15:37:05 532.68 9.18 5.73 51.36 100.35 0.0881 0.0631
2022-06-08 15:37:06 536.35 9.20 5.77 51.36 100.37 0.0888 0.0632
2022-06-08 15:37:07 536.28 9.17 5.72 51.36 100.34 0.0886 0.0629
2022-06-08 15:37:08 536.82 9.18 5.72 51.36 100.35 0.0886 0.0630
2022-06-08 15:37:09 535.64 9.16 5.70 51.37 100.36 0.0885 0.0629
2022-06-08 15:37:10 536.52 9.17 5.71 51.38 100.35 0.0887 0.0630
2022-06-08 15:37:11 535.86 9.20 5.76 51.36 100.35 0.0885 0.0632
2022-06-08 15:37:13 535.00 9.20 5.75 51.34 100.33 0.0884 0.0631
2022-06-08 15:37:13 535.02 9.15 5.68 51.34 100.35 0.0884 0.0628
2022-06-08 15:37:14 533.90 9.11 5.62 51.36 100.36 0.0883 0.0627
2022-06-08 15:37:16 531.73 9.19 5.74 51.36 100.35 0.0879 0.0631
2022-06-08 15:37:17 530.46 9.17 5.71 51.38 100.35 0.0878 0.0630
2022-06-08 15:37:18 528.09 9.18 5.72 51.37 100.35 0.0874 0.0630
2022-06-08 15:37:19 525.38 9.17 5.71 51.37 100.33 0.0871 0.0631
2022-06-08 15:37:20 522.43 9.20 5.75 51.37 100.33 0.0867 0.0630
2022-06-08 15:37:21 519.43 9.21 5.77 51.33 100.34 0.0864 0.0632
2022-06-08 15:37:22 516.39 9.17 5.72 51.36 100.34 0.0859 0.0629
2022-06-08 15:37:23 514.17 9.18 5.72 51.36 100.36 0.0857 0.0631
2022-06-08 15:37:24 511.68 9.19 5.73 51.37 100.35 0.0853 0.0631
2022-06-08 15:37:25 509.31 9.20 5.76 51.38 100.36 0.0850 0.0632
2022-06-08 15:37:26 506.41 9.19 5.74 51.38 100.35 0.0846 0.0630
2022-06-08 15:37:27 504.14 9.17 5.72 51.33 100.33 0.0843 0.0630
2022-06-08 15:37:28 501.97 9.17 5.71 51.33 100.33 0.0841 0.0630
2022-06-08 15:37:29 500.54 9.17 5.71 51.33 100.35 0.0839 0.0631
2022-06-08 15:37:30 499.14 9.20 5.75 51.36 100.35 0.0838 0.0631
2022-06-08 15:37:31 498.42 9.18 5.72 51.36 100.36 0.0837 0.0631
2022-06-08 15:37:32 496.75 9.20 5.76 51.37 100.36 0.0834 0.0632
2022-06-08 15:37:33 496.75 9.20 5.76 51.37 100.36 0.0834 0.0632
2022-06-08 15:37:34 496.37 9.19 5.74 51.36 100.35 0.0834 0.0631
2022-06-08 15:37:35 496.37 9.19 5.74 51.36 100.35 0.0834 0.0631
2022-06-08 15:37:36 495.88 9.21 5.78 51.36 100.36 0.0834 0.0631
2022-06-08 15:37:37 496.40 9.21 5.78 51.34 100.37 0.0834 0.0633
2022-06-08 15:37:38 495.39 9.18 5.72 51.34 100.35 0.0832 0.0630
2022-06-08 15:37:39 495.25 9.20 5.76 51.36 100.37 0.0833 0.0632
2022-06-08 15:37:40 496.12 9.24 5.81 51.38 100.36 0.0834 0.0634
2022-06-08 15:37:41 496.63 9.20 5.76 51.38 100.36 0.0834 0.0631
2022-06-08 15:37:42 496.23 9.21 5.78 51.36 100.33 0.0834 0.0632
2022-06-08 15:37:43 497.52 9.17 5.71 51.33 100.35 0.0836 0.0629
2022-06-08 15:37:44 497.82 9.20 5.75 51.34 100.35 0.0836 0.0632
2022-06-08 15:37:45 499.41 9.22 5.78 51.36 100.35 0.0839 0.0631
2022-06-08 15:37:46 501.91 9.15 5.68 51.37 100.36 0.0842 0.0629
2022-06-08 15:37:47 502.90 9.18 5.72 51.37 100.36 0.0843 0.0630
2022-06-08 15:37:48 505.29 9.16 5.69 51.38 100.36 0.0847 0.0630
2022-06-08 15:37:49 505.94 9.18 5.73 51.36 100.33 0.0846 0.0630
2022-06-08 15:37:50 506.90 9.16 5.70 51.36 100.33 0.0849 0.0629
2022-06-08 15:37:51 505.76 9.21 5.77 51.36 100.35 0.0846 0.0632
2022-06-08 15:37:52 505.68 9.14 5.66 51.36 100.36 0.0846 0.0628
2022-06-08 15:37:53 504.29 9.20 5.76 51.36 100.37 0.0845 0.0632
2022-06-08 15:37:54 502.28 9.19 5.74 51.38 100.37 0.0841 0.0630
2022-06-08 15:37:55 502.31 9.16 5.69 51.38 100.35 0.0842 0.0629
2022-06-08 15:37:56 499.87 9.19 5.75 51.36 100.36 0.0838 0.0632
2022-06-08 15:37:57 498.54 9.20 5.75 51.36 100.33 0.0836 0.0631
2022-06-08 15:37:58 496.39 9.22 5.79 51.34 100.35 0.0834 0.0633
2022-06-08 15:37:59 494.64 9.19 5.75 51.36 100.36 0.0832 0.0632
2022-06-08 15:38:00 493.64 9.24 5.82 51.36 100.36 0.0830 0.0634
2022-06-08 15:38:01 490.76 9.20 5.76 51.37 100.35 0.0826 0.0631
2022-06-08 15:38:02 489.22 9.17 5.71 51.38 100.36 0.0824 0.0631
2022-06-08 15:38:03 486.63 9.22 5.78 51.38 100.35 0.0821 0.0632
2022-06-08 15:38:04 485.32 9.23 5.80 51.36 100.33 0.0818 0.0632
2022-06-08 15:38:05 484.23 9.18 5.72 51.36 100.33 0.0819 0.0630
2022-06-08 15:38:06 482.19 9.21 5.78 51.36 100.37 0.0815 0.0632
2022-06-08 15:38:07 481.43 9.17 5.72 51.36 100.36 0.0814 0.0630
2022-06-08 15:38:08 480.67 9.17 5.71 51.36 100.36 0.0812 0.0632
2022-06-08 15:38:09 479.56 9.27 5.86 51.37 100.36 0.0813 0.0633
2022-06-08 15:38:10 480.77 9.19 5.74 51.38 100.36 0.0814 0.0629
2022-06-08 15:38:11 482.24 9.19 5.74 51.36 100.32 0.0816 0.0631
2022-06-08 15:38:12 482.01 9.15 5.68 51.36 100.35 0.0816 0.0629
2022-06-08 15:38:13 483.73 9.19 5.74 51.36 100.37 0.0818 0.0631
2022-06-08 15:38:14 484.80 9.20 5.76 51.36 100.36 0.0820 0.0632
2022-06-08 15:38:15 486.07 9.21 5.78 51.36 100.35 0.0821 0.0632
2022-06-08 15:38:16 487.73 9.20 5.75 51.36 100.35 0.0823 0.0631
2022-06-08 15:38:17 488.71 9.21 5.77 51.38 100.36 0.0824 0.0632
2022-06-08 15:38:18 488.11 9.16 5.70 51.36 100.35 0.0824 0.0628
2022-06-08 15:38:19 490.48 9.19 5.74 51.36 100.35 0.0826 0.0634
2022-06-08 15:38:20 490.77 9.24 5.81 51.33 100.35 0.0828 0.0631
2022-06-08 15:38:21 492.30 9.23 5.81 51.36 100.36 0.0829 0.0633
2022-06-08 15:38:22 492.76 9.26 5.85 51.36 100.36 0.0830 0.0634
2022-06-08 15:38:23 492.76 9.26 5.85 51.36 100.36 0.0830 0.0634
2022-06-08 15:38:24 493.36 9.19 5.74 51.37 100.35 0.0831 0.0630
2022-06-08 15:38:25 493.42 9.24 5.82 51.38 100.36 0.0829 0.0634
2022-06-08 15:38:26 494.63 9.20 5.75 51.36 100.35 0.0833 0.0631
2022-06-08 15:38:27 495.13 9.23 5.81 51.36 100.33 0.0832 0.0633
2022-06-08 15:38:28 494.96 9.24 5.82 51.33 100.35 0.0833 0.0634
2022-06-08 15:38:29 496.35 9.19 5.75 51.33 100.33 0.0835 0.0631
2022-06-08 15:38:30 497.01 9.22 5.80 51.36 100.35 0.0834 0.0633
2022-06-08 15:38:31 494.73 9.22 5.80 51.36 100.37 0.0832 0.0633
