"2023-02-08 at 15:19"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2023-02-08 15:32:47 485.00 0.99 -22.51 51.33 101.94 0.0878 0.0093
2023-02-08 15:32:48 485.12 0.90 -23.54 51.33 101.93 0.0876 0.0093
2023-02-08 15:32:49 485.54 0.96 -22.92 51.33 101.94 0.0877 0.0096
2023-02-08 15:32:50 482.68 0.98 -22.64 51.33 101.94 0.0872 0.0103
2023-02-08 15:32:51 481.56 0.91 -23.49 51.36 101.93 0.0872 0.0086
2023-02-08 15:32:52 479.78 0.90 -23.54 51.37 101.95 0.0870 0.0095
2023-02-08 15:32:53 478.92 0.96 -22.90 51.34 101.94 0.0866 0.0098
2023-02-08 15:32:54 476.23 0.99 -22.56 51.33 101.93 0.0865 0.0099
2023-02-08 15:32:55 476.45 0.92 -23.38 51.33 101.91 0.0865 0.0094
2023-02-08 15:32:56 475.84 0.98 -22.68 51.33 101.93 0.0863 0.0099
2023-02-08 15:32:57 473.82 1.01 -22.36 51.33 101.93 0.0862 0.0101
2023-02-08 15:32:58 473.60 0.99 -22.56 51.36 101.94 0.0861 0.0102
2023-02-08 15:32:59 473.77 0.93 -23.19 51.38 101.94 0.0862 0.0094
2023-02-08 15:33:00 473.16 0.99 -22.52 51.37 101.93 0.0861 0.0094
2023-02-08 15:33:01 474.78 0.92 -23.37 51.33 101.90 0.0864 0.0095
2023-02-08 15:33:02 474.71 0.95 -22.99 51.33 101.93 0.0861 0.0101
2023-02-08 15:33:03 473.16 1.03 -22.12 51.33 101.95 0.0862 0.0102
2023-02-08 15:33:04 472.23 0.96 -22.93 51.33 101.95 0.0859 0.0098
2023-02-08 15:33:05 473.24 0.94 -23.07 51.33 101.95 0.0861 0.0097
2023-02-08 15:33:06 471.91 0.97 -22.82 51.36 101.93 0.0860 0.0096
2023-02-08 15:33:07 472.11 0.98 -22.61 51.37 101.95 0.0860 0.0100
2023-02-08 15:33:08 470.90 0.97 -22.71 51.33 101.93 0.0857 0.0099
2023-02-08 15:33:09 470.60 0.96 -22.85 51.33 101.93 0.0858 0.0096
2023-02-08 15:33:10 467.96 0.97 -22.77 51.33 101.95 0.0852 0.0102
2023-02-08 15:33:11 469.52 0.98 -22.70 51.33 101.95 0.0857 0.0098
2023-02-08 15:33:12 466.91 0.99 -22.55 51.34 101.94 0.0852 0.0099
2023-02-08 15:33:13 466.33 0.95 -22.96 51.36 101.94 0.0852 0.0097
2023-02-08 15:33:14 464.54 0.99 -22.51 51.37 101.93 0.0848 0.0102
2023-02-08 15:33:15 465.16 1.01 -22.32 51.33 101.93 0.0848 0.0103
2023-02-08 15:33:16 461.22 1.02 -22.21 51.33 101.91 0.0847 0.0104
2023-02-08 15:33:17 462.55 0.94 -23.06 51.33 101.93 0.0846 0.0092
2023-02-08 15:33:18 462.55 0.94 -23.06 51.33 101.93 0.0846 0.0092
2023-02-08 15:33:19 459.77 0.91 -23.52 51.33 101.93 0.0843 0.0089
2023-02-08 15:33:20 455.90 1.08 -21.55 51.36 101.95 0.0838 0.0110
2023-02-08 15:33:21 456.53 1.00 -22.45 51.37 101.95 0.0837 0.0103
2023-02-08 15:33:22 457.53 0.92 -23.35 51.38 101.94 0.0841 0.0092
2023-02-08 15:33:23 458.57 0.95 -22.96 51.37 101.93 0.0841 0.0095
2023-02-08 15:33:24 457.67 0.94 -23.06 51.33 101.91 0.0839 0.0099
2023-02-08 15:33:25 457.08 0.94 -23.10 51.33 101.93 0.0839 0.0092
2023-02-08 15:33:26 456.56 1.00 -22.42 51.33 101.93 0.0839 0.0106
2023-02-08 15:33:27 456.49 0.98 -22.61 51.33 101.93 0.0839 0.0097
2023-02-08 15:33:28 460.32 0.88 -23.89 51.34 101.94 0.0844 0.0088
2023-02-08 15:33:29 462.83 0.83 -24.51 51.37 101.94 0.0849 0.0084
2023-02-08 15:33:30 460.82 0.91 -23.46 51.37 101.95 0.0842 0.0099
2023-02-08 15:33:31 461.59 0.97 -22.77 51.34 101.91 0.0846 0.0094
2023-02-08 15:33:32 461.38 0.97 -22.82 51.33 101.93 0.0846 0.0099
2023-02-08 15:33:33 460.72 1.00 -22.37 51.34 101.93 0.0843 0.0102
2023-02-08 15:33:34 463.82 0.97 -22.72 51.33 101.92 0.0850 0.0096
2023-02-08 15:33:35 463.40 0.97 -22.76 51.33 101.94 0.0847 0.0103
2023-02-08 15:33:36 464.01 1.02 -22.22 51.36 101.94 0.0849 0.0100
2023-02-08 15:33:37 461.55 0.90 -23.55 51.38 101.93 0.0844 0.0089
2023-02-08 15:33:38 458.86 1.09 -21.49 51.34 101.93 0.0843 0.0112
2023-02-08 15:33:39 461.08 0.95 -22.95 51.33 101.93 0.0844 0.0098
2023-02-08 15:33:40 457.99 0.96 -22.92 51.33 101.94 0.0839 0.0097
2023-02-08 15:33:41 456.12 0.97 -22.81 51.33 101.92 0.0838 0.0100
2023-02-08 15:33:42 456.26 0.98 -22.68 51.34 101.92 0.0838 0.0097
2023-02-08 15:33:43 454.88 1.01 -22.29 51.36 101.93 0.0837 0.0102
2023-02-08 15:33:44 452.66 1.05 -21.89 51.36 101.94 0.0834 0.0103
2023-02-08 15:33:45 452.62 0.99 -22.49 51.34 101.91 0.0832 0.0103
2023-02-08 15:33:46 450.99 0.96 -22.92 51.33 101.91 0.0832 0.0096
2023-02-08 15:33:47 448.17 0.99 -22.57 51.33 101.93 0.0826 0.0100
2023-02-08 15:33:48 450.46 0.99 -22.51 51.33 101.93 0.0831 0.0102
2023-02-08 15:33:49 448.43 0.92 -23.36 51.36 101.92 0.0826 0.0087
2023-02-08 15:33:50 447.77 1.00 -22.40 51.36 101.93 0.0826 0.0105
2023-02-08 15:33:51 446.58 0.99 -22.56 51.37 101.94 0.0826 0.0099
2023-02-08 15:33:52 448.67 0.93 -23.27 51.34 101.94 0.0827 0.0099
2023-02-08 15:33:53 447.48 0.92 -23.33 51.33 101.91 0.0828 0.0088
2023-02-08 15:33:54 447.25 0.97 -22.80 51.33 101.93 0.0827 0.0097
2023-02-08 15:33:55 446.26 0.99 -22.57 51.33 101.91 0.0822 0.0105
2023-02-08 15:33:56 446.59 0.96 -22.89 51.34 101.94 0.0827 0.0096
2023-02-08 15:33:57 446.03 0.97 -22.78 51.36 101.93 0.0823 0.0098
2023-02-08 15:33:58 447.01 0.95 -23.00 51.36 101.94 0.0826 0.0096
2023-02-08 15:33:59 447.75 0.95 -23.05 51.38 101.93 0.0826 0.0097
2023-02-08 15:34:00 445.22 1.03 -22.03 51.36 101.93 0.0823 0.0102
2023-02-08 15:34:01 447.66 0.94 -23.09 51.33 101.90 0.0827 0.0097
2023-02-08 15:34:02 447.66 0.94 -23.09 51.33 101.90 0.0827 0.0097
2023-02-08 15:34:03 447.48 0.97 -22.75 51.33 101.91 0.0826 0.0100
2023-02-08 15:34:04 446.50 0.95 -22.96 51.34 101.92 0.0824 0.0094
2023-02-08 15:34:05 447.91 0.93 -23.20 51.36 101.94 0.0828 0.0095
2023-02-08 15:34:06 446.26 0.97 -22.77 51.37 101.93 0.0824 0.0100
2023-02-08 15:34:07 445.58 0.98 -22.61 51.38 101.94 0.0824 0.0100
2023-02-08 15:34:08 445.42 1.00 -22.37 51.36 101.91 0.0824 0.0101
2023-02-08 15:34:09 446.01 0.99 -22.51 51.33 101.91 0.0824 0.0101
2023-02-08 15:34:10 445.87 1.00 -22.44 51.33 101.94 0.0824 0.0101
2023-02-08 15:34:11 445.81 0.99 -22.57 51.33 101.92 0.0824 0.0099
2023-02-08 15:34:12 445.06 0.99 -22.55 51.33 101.95 0.0823 0.0101
2023-02-08 15:34:13 444.61 1.00 -22.45 51.36 101.94 0.0822 0.0101
2023-02-08 15:34:14 444.32 1.01 -22.29 51.37 101.94 0.0822 0.0102
2023-02-08 15:34:15 444.64 1.01 -22.26 51.37 101.93 0.0823 0.0103
2023-02-08 15:34:16 445.53 1.00 -22.47 51.33 101.91 0.0824 0.0100
2023-02-08 15:34:17 443.97 0.98 -22.67 51.33 101.93 0.0822 0.0098
2023-02-08 15:34:18 444.39 0.98 -22.61 51.33 101.94 0.0822 0.0100
2023-02-08 15:34:19 443.57 0.98 -22.65 51.34 101.94 0.0822 0.0098
2023-02-08 15:34:20 443.26 1.00 -22.39 51.36 101.95 0.0820 0.0103
2023-02-08 15:34:21 444.54 0.99 -22.55 51.37 101.93 0.0823 0.0100
2023-02-08 15:34:22 443.88 1.01 -22.31 51.37 101.93 0.0821 0.0103
2023-02-08 15:34:23 444.17 1.00 -22.38 51.33 101.91 0.0822 0.0101
2023-02-08 15:34:24 443.54 0.98 -22.63 51.33 101.93 0.0821 0.0099
2023-02-08 15:34:25 443.69 0.98 -22.60 51.33 101.93 0.0821 0.0101
2023-02-08 15:34:26 444.47 0.99 -22.54 51.33 101.94 0.0822 0.0100
2023-02-08 15:34:27 442.36 0.98 -22.60 51.36 101.95 0.0820 0.0099
2023-02-08 15:34:28 443.08 1.03 -22.09 51.38 101.94 0.0820 0.0105
2023-02-08 15:34:29 443.07 0.99 -22.54 51.38 101.94 0.0821 0.0098
2023-02-08 15:34:30 442.63 1.00 -22.44 51.36 101.91 0.0820 0.0103
2023-02-08 15:34:31 444.40 1.00 -22.40 51.33 101.91 0.0823 0.0102
2023-02-08 15:34:32 443.82 1.04 -22.02 51.33 101.91 0.0821 0.0103
2023-02-08 15:34:33 444.27 0.97 -22.78 51.33 101.92 0.0821 0.0099
2023-02-08 15:34:34 444.64 1.01 -22.33 51.33 101.93 0.0823 0.0100
2023-02-08 15:34:35 444.82 0.99 -22.57 51.36 101.94 0.0823 0.0101
2023-02-08 15:34:36 444.15 0.99 -22.58 51.38 101.94 0.0821 0.0099
2023-02-08 15:34:37 444.48 0.96 -22.86 51.36 101.91 0.0823 0.0098
2023-02-08 15:34:38 445.29 1.02 -22.20 51.33 101.90 0.0823 0.0103
2023-02-08 15:34:39 445.38 1.01 -22.31 51.33 101.94 0.0824 0.0102
2023-02-08 15:34:40 444.29 1.01 -22.35 51.33 101.93 0.0821 0.0103
2023-02-08 15:34:41 445.63 0.99 -22.51 51.33 101.92 0.0824 0.0099
2023-02-08 15:34:42 446.03 1.02 -22.22 51.34 101.93 0.0825 0.0103
2023-02-08 15:34:43 445.24 1.07 -21.62 51.37 101.94 0.0823 0.0106
2023-02-08 15:34:44 444.88 0.97 -22.76 51.34 101.93 0.0822 0.0098
2023-02-08 15:34:45 444.88 1.02 -22.18 51.33 101.91 0.0823 0.0103
2023-02-08 15:34:46 445.28 1.00 -22.44 51.33 101.93 0.0823 0.0101
2023-02-08 15:34:47 445.28 1.00 -22.42 51.33 101.93 0.0824 0.0102
2023-02-08 15:34:48 444.54 1.02 -22.16 51.33 101.92 0.0822 0.0104
2023-02-08 15:34:49 443.72 1.01 -22.30 51.36 101.92 0.0821 0.0102
2023-02-08 15:34:50 444.18 1.01 -22.27 51.37 101.94 0.0822 0.0102
2023-02-08 15:34:51 443.12 1.03 -22.13 51.36 101.93 0.0820 0.0103
2023-02-08 15:34:52 443.40 1.02 -22.24 51.33 101.91 0.0820 0.0104
2023-02-08 15:34:53 443.25 1.07 -21.69 51.33 101.93 0.0821 0.0105
2023-02-08 15:34:54 442.46 1.03 -22.13 51.33 101.93 0.0820 0.0104
2023-02-08 15:34:55 442.46 1.03 -22.13 51.33 101.93 0.0820 0.0104
2023-02-08 15:34:56 442.93 1.02 -22.25 51.34 101.92 0.0820 0.0103
2023-02-08 15:34:57 442.60 1.04 -21.98 51.34 101.91 0.0820 0.0105
2023-02-08 15:34:58 442.73 1.02 -22.14 51.36 101.91 0.0819 0.0103
2023-02-08 15:34:59 443.18 0.97 -22.71 51.36 101.94 0.0822 0.0099
2023-02-08 15:35:00 442.77 1.05 -21.83 51.33 101.90 0.0819 0.0108
2023-02-08 15:35:01 440.44 1.07 -21.61 51.33 101.93 0.0816 0.0106
2023-02-08 15:35:02 442.25 1.01 -22.26 51.33 101.90 0.0820 0.0103
2023-02-08 15:35:03 442.81 1.03 -22.10 51.34 101.92 0.0820 0.0102
2023-02-08 15:35:04 442.06 1.00 -22.44 51.34 101.94 0.0819 0.0101
2023-02-08 15:35:05 441.68 1.03 -22.06 51.34 101.93 0.0819 0.0105
2023-02-08 15:35:06 441.99 1.04 -22.01 51.37 101.94 0.0819 0.0107
2023-02-08 15:35:07 441.10 1.05 -21.83 51.36 101.93 0.0818 0.0105
2023-02-08 15:35:08 442.26 1.02 -22.23 51.33 101.91 0.0819 0.0102
2023-02-08 15:35:09 441.82 1.03 -22.11 51.33 101.92 0.0818 0.0103
2023-02-08 15:35:10 441.66 1.03 -22.05 51.33 101.92 0.0819 0.0104
2023-02-08 15:35:11 443.11 0.99 -22.55 51.36 101.92 0.0820 0.0101
2023-02-08 15:35:12 442.02 1.05 -21.86 51.36 101.94 0.0819 0.0106
2023-02-08 15:35:13 441.68 1.02 -22.17 51.37 101.94 0.0819 0.0102
2023-02-08 15:35:14 442.31 1.06 -21.80 51.37 101.93 0.0819 0.0109
2023-02-08 15:35:15 442.04 1.08 -21.57 51.33 101.90 0.0818 0.0109
2023-02-08 15:35:16 441.28 1.06 -21.75 51.33 101.92 0.0820 0.0105
2023-02-08 15:35:17 443.35 1.03 -22.09 51.33 101.93 0.0821 0.0103
2023-02-08 15:35:18 443.10 1.03 -22.05 51.33 101.93 0.0820 0.0106
2023-02-08 15:35:19 441.79 1.05 -21.84 51.34 101.95 0.0818 0.0106
2023-02-08 15:35:20 442.69 1.03 -22.08 51.37 101.94 0.0820 0.0102
2023-02-08 15:35:21 442.86 1.01 -22.28 51.34 101.94 0.0820 0.0102
2023-02-08 15:35:22 443.07 1.07 -21.64 51.33 101.90 0.0821 0.0111
2023-02-08 15:35:23 443.30 1.03 -22.13 51.33 101.93 0.0821 0.0101
2023-02-08 15:35:24 442.92 1.04 -22.01 51.33 101.91 0.0821 0.0104
2023-02-08 15:35:25 443.18 1.05 -21.92 51.33 101.92 0.0820 0.0107
2023-02-08 15:35:26 442.84 1.03 -22.12 51.34 101.94 0.0819 0.0104
2023-02-08 15:35:27 444.01 1.03 -22.04 51.34 101.94 0.0823 0.0104
2023-02-08 15:35:28 444.48 1.06 -21.74 51.38 101.93 0.0822 0.0107
2023-02-08 15:35:29 443.62 1.06 -21.78 51.34 101.93 0.0821 0.0106
2023-02-08 15:35:30 444.13 1.05 -21.84 51.33 101.93 0.0822 0.0106
2023-02-08 15:35:31 444.07 1.03 -22.06 51.33 101.90 0.0821 0.0104
2023-02-08 15:35:32 443.72 1.07 -21.65 51.33 101.91 0.0821 0.0108
2023-02-08 15:35:33 444.55 1.05 -21.90 51.33 101.92 0.0824 0.0104
2023-02-08 15:35:34 444.51 1.05 -21.87 51.36 101.92 0.0821 0.0109
2023-02-08 15:35:35 444.97 1.06 -21.76 51.38 101.93 0.0823 0.0104
2023-02-08 15:35:36 445.14 1.05 -21.86 51.34 101.93 0.0824 0.0105
2023-02-08 15:35:37 445.73 1.04 -21.94 51.33 101.90 0.0825 0.0103
2023-02-08 15:35:38 447.52 1.04 -21.98 51.33 101.90 0.0826 0.0104
2023-02-08 15:35:39 447.52 1.04 -21.98 51.33 101.90 0.0826 0.0104
2023-02-08 15:35:40 447.88 1.05 -21.90 51.33 101.90 0.0828 0.0108
2023-02-08 15:35:41 445.64 1.08 -21.56 51.36 101.92 0.0822 0.0108
2023-02-08 15:35:42 446.49 1.08 -21.52 51.36 101.93 0.0825 0.0108
2023-02-08 15:35:43 447.28 1.06 -21.70 51.37 101.94 0.0826 0.0110
2023-02-08 15:35:44 446.52 1.04 -21.98 51.37 101.94 0.0826 0.0103
2023-02-08 15:35:45 446.73 1.05 -21.82 51.34 101.90 0.0825 0.0107
2023-02-08 15:35:46 447.32 1.04 -21.99 51.33 101.93 0.0826 0.0104
2023-02-08 15:35:47 445.74 1.01 -22.32 51.33 101.95 0.0824 0.0103
2023-02-08 15:35:48 445.64 1.06 -21.76 51.33 101.92 0.0824 0.0110
2023-02-08 15:35:49 445.44 1.10 -21.35 51.33 101.92 0.0825 0.0105
2023-02-08 15:35:50 446.88 1.01 -22.31 51.36 101.94 0.0826 0.0102
2023-02-08 15:35:51 446.58 1.06 -21.79 51.38 101.93 0.0824 0.0109
2023-02-08 15:35:52 446.87 1.06 -21.75 51.33 101.94 0.0827 0.0105
2023-02-08 15:35:53 447.90 1.07 -21.69 51.33 101.93 0.0827 0.0106
2023-02-08 15:35:54 447.58 1.08 -21.59 51.33 101.91 0.0826 0.0110
2023-02-08 15:35:55 446.95 1.06 -21.75 51.34 101.92 0.0825 0.0105
2023-02-08 15:35:56 447.31 1.03 -22.13 51.34 101.92 0.0827 0.0105
2023-02-08 15:35:57 447.05 1.11 -21.26 51.36 101.93 0.0826 0.0110
2023-02-08 15:35:58 447.85 1.02 -22.21 51.37 101.94 0.0827 0.0104
2023-02-08 15:35:59 448.97 1.00 -22.46 51.36 101.93 0.0828 0.0102
2023-02-08 15:36:00 447.45 1.07 -21.69 51.33 101.91 0.0826 0.0106
2023-02-08 15:36:01 446.61 1.06 -21.77 51.33 101.92 0.0825 0.0105
2023-02-08 15:36:02 447.68 1.04 -22.02 51.34 101.91 0.0828 0.0104
2023-02-08 15:36:03 447.68 1.07 -21.68 51.33 101.92 0.0826 0.0108
2023-02-08 15:36:04 447.13 1.00 -22.41 51.36 101.91 0.0825 0.0101
2023-02-08 15:36:05 447.16 1.05 -21.87 51.37 101.92 0.0826 0.0107
2023-02-08 15:36:06 446.92 1.06 -21.74 51.37 101.91 0.0826 0.0104
2023-02-08 15:36:07 447.53 1.03 -22.06 51.34 101.91 0.0826 0.0106
2023-02-08 15:36:08 446.20 1.08 -21.58 51.33 101.90 0.0825 0.0106
2023-02-08 15:36:09 447.47 1.04 -21.97 51.33 101.90 0.0826 0.0105
2023-02-08 15:36:10 447.79 1.07 -21.68 51.34 101.93 0.0827 0.0106
2023-02-08 15:36:11 447.30 1.09 -21.42 51.36 101.93 0.0825 0.0112
2023-02-08 15:36:12 447.40 1.06 -21.75 51.36 101.93 0.0827 0.0105
2023-02-08 15:36:13 445.97 1.10 -21.33 51.37 101.94 0.0824 0.0110
2023-02-08 15:36:14 446.44 1.09 -21.48 51.34 101.94 0.0825 0.0112
2023-02-08 15:36:15 446.37 1.08 -21.53 51.33 101.91 0.0825 0.0107
2023-02-08 15:36:16 447.00 1.07 -21.61 51.33 101.93 0.0826 0.0107
2023-02-08 15:36:17 446.65 1.05 -21.91 51.33 101.93 0.0826 0.0108
2023-02-08 15:36:18 447.01 1.10 -21.34 51.34 101.94 0.0825 0.0109
2023-02-08 15:36:19 446.47 1.07 -21.63 51.36 101.94 0.0825 0.0107
2023-02-08 15:36:20 445.66 1.12 -21.11 51.37 101.94 0.0824 0.0113
2023-02-08 15:36:21 447.21 1.07 -21.61 51.36 101.93 0.0826 0.0107
2023-02-08 15:36:22 446.45 1.07 -21.66 51.33 101.91 0.0825 0.0108
2023-02-08 15:36:23 446.45 1.07 -21.66 51.33 101.91 0.0825 0.0108
2023-02-08 15:36:24 446.32 1.05 -21.85 51.33 101.93 0.0825 0.0106
2023-02-08 15:36:25 445.89 1.06 -21.72 51.33 101.92 0.0824 0.0106
2023-02-08 15:36:26 446.79 1.07 -21.66 51.33 101.95 0.0826 0.0108
2023-02-08 15:36:27 446.45 1.06 -21.80 51.37 101.94 0.0824 0.0107
2023-02-08 15:36:28 446.71 1.06 -21.71 51.38 101.94 0.0826 0.0106
2023-02-08 15:36:29 447.61 1.03 -22.06 51.34 101.91 0.0826 0.0104
2023-02-08 15:36:31 447.21 1.09 -21.48 51.33 101.91 0.0826 0.0110
2023-02-08 15:36:32 447.10 1.04 -22.00 51.33 101.93 0.0825 0.0103
2023-02-08 15:36:33 446.22 1.05 -21.86 51.33 101.91 0.0825 0.0105
2023-02-08 15:36:34 447.63 1.05 -21.86 51.33 101.92 0.0827 0.0107
2023-02-08 15:36:35 447.09 1.11 -21.27 51.34 101.95 0.0826 0.0110
2023-02-08 15:36:36 447.36 1.11 -21.28 51.37 101.93 0.0827 0.0113
2023-02-08 15:36:37 448.25 1.09 -21.43 51.37 101.94 0.0828 0.0108
2023-02-08 15:36:38 448.60 1.08 -21.54 51.33 101.93 0.0827 0.0111
2023-02-08 15:36:39 449.09 1.08 -21.49 51.33 101.90 0.0829 0.0108
2023-02-08 15:36:40 449.90 1.03 -22.11 51.34 101.90 0.0829 0.0104
2023-02-08 15:36:41 449.87 1.08 -21.57 51.33 101.92 0.0830 0.0108
2023-02-08 15:36:42 450.42 1.05 -21.83 51.36 101.94 0.0831 0.0107
2023-02-08 15:36:43 450.72 1.08 -21.53 51.36 101.94 0.0831 0.0108
2023-02-08 15:36:44 451.40 1.07 -21.64 51.38 101.93 0.0832 0.0107
2023-02-08 15:36:45 452.24 1.05 -21.85 51.34 101.93 0.0833 0.0105
2023-02-08 15:36:46 452.16 1.04 -21.92 51.33 101.93 0.0833 0.0106
2023-02-08 15:36:47 452.45 1.07 -21.69 51.33 101.94 0.0834 0.0107
2023-02-08 15:36:48 454.27 1.04 -21.99 51.33 101.92 0.0836 0.0106
2023-02-08 15:36:49 453.61 1.09 -21.48 51.34 101.93 0.0835 0.0107
2023-02-08 15:36:50 453.45 1.09 -21.41 51.36 101.94 0.0835 0.0109
2023-02-08 15:36:51 453.80 1.05 -21.83 51.38 101.94 0.0835 0.0105
2023-02-08 15:36:52 453.90 1.05 -21.87 51.34 101.91 0.0835 0.0106
2023-02-08 15:36:53 454.54 1.04 -21.97 51.33 101.91 0.0837 0.0104
2023-02-08 15:36:54 454.89 1.05 -21.87 51.33 101.92 0.0836 0.0106
2023-02-08 15:36:55 453.85 1.10 -21.36 51.33 101.92 0.0835 0.0111
2023-02-08 15:36:56 454.26 1.07 -21.63 51.34 101.92 0.0835 0.0109
2023-02-08 15:36:57 453.02 1.13 -21.06 51.36 101.93 0.0835 0.0112
2023-02-08 15:36:58 455.02 1.04 -21.97 51.36 101.94 0.0837 0.0104
2023-02-08 15:36:59 454.62 1.07 -21.67 51.34 101.95 0.0837 0.0109
2023-02-08 15:37:00 454.40 1.11 -21.18 51.33 101.93 0.0835 0.0113
2023-02-08 15:37:01 455.11 1.08 -21.52 51.33 101.92 0.0836 0.0106
2023-02-08 15:37:02 455.44 1.05 -21.85 51.33 101.91 0.0837 0.0106
2023-02-08 15:37:03 455.77 1.03 -22.11 51.33 101.93 0.0838 0.0104
2023-02-08 15:37:04 455.30 1.04 -21.97 51.33 101.92 0.0837 0.0103
2023-02-08 15:37:05 455.86 1.06 -21.74 51.36 101.94 0.0838 0.0109
2023-02-08 15:37:06 455.33 1.06 -21.75 51.38 101.93 0.0837 0.0105
2023-02-08 15:37:07 455.48 1.04 -21.93 51.36 101.91 0.0837 0.0105
2023-02-08 15:37:08 455.91 1.07 -21.60 51.33 101.91 0.0838 0.0110
2023-02-08 15:37:09 456.00 1.10 -21.37 51.33 101.90 0.0838 0.0109
2023-02-08 15:37:10 456.41 1.08 -21.54 51.33 101.92 0.0838 0.0109
2023-02-08 15:37:11 456.50 1.04 -22.01 51.34 101.92 0.0838 0.0104
2023-02-08 15:37:12 456.50 1.04 -22.01 51.34 101.92 0.0838 0.0104
2023-02-08 15:37:13 456.60 1.08 -21.53 51.36 101.91 0.0840 0.0109
2023-02-08 15:37:14 458.39 1.06 -21.79 51.38 101.94 0.0841 0.0107
2023-02-08 15:37:15 458.35 1.08 -21.53 51.33 101.91 0.0841 0.0108
2023-02-08 15:37:16 459.89 1.09 -21.45 51.33 101.90 0.0843 0.0110
2023-02-08 15:37:17 459.24 1.10 -21.37 51.33 101.93 0.0843 0.0109
2023-02-08 15:37:18 461.37 1.08 -21.50 51.33 101.91 0.0845 0.0109
2023-02-08 15:37:19 461.08 1.09 -21.43 51.36 101.94 0.0846 0.0110
2023-02-08 15:37:20 463.99 1.09 -21.48 51.36 101.93 0.0850 0.0108
2023-02-08 15:37:21 463.25 1.08 -21.56 51.38 101.93 0.0845 0.0109
2023-02-08 15:37:22 462.33 1.09 -21.47 51.37 101.94 0.0848 0.0108
2023-02-08 15:37:23 464.46 1.05 -21.82 51.33 101.93 0.0851 0.0106
2023-02-08 15:37:24 465.74 1.06 -21.73 51.33 101.91 0.0849 0.0108
2023-02-08 15:37:25 465.15 1.07 -21.67 51.33 101.93 0.0851 0.0107
2023-02-08 15:37:26 464.73 1.09 -21.41 51.34 101.94 0.0850 0.0110
2023-02-08 15:37:27 464.33 1.09 -21.45 51.36 101.93 0.0849 0.0109
2023-02-08 15:37:28 464.48 1.08 -21.53 51.37 101.93 0.0850 0.0108
2023-02-08 15:37:29 464.38 1.10 -21.37 51.34 101.93 0.0849 0.0111
2023-02-08 15:37:30 465.26 1.10 -21.32 51.33 101.91 0.0850 0.0111
2023-02-08 15:37:31 464.07 1.08 -21.58 51.33 101.93 0.0848 0.0108
2023-02-08 15:37:32 463.48 1.07 -21.68 51.33 101.92 0.0848 0.0106
2023-02-08 15:37:33 463.47 1.02 -22.22 51.33 101.92 0.0848 0.0103
2023-02-08 15:37:34 463.56 1.08 -21.51 51.36 101.95 0.0848 0.0111
2023-02-08 15:37:35 463.72 1.10 -21.34 51.37 101.94 0.0848 0.0110
2023-02-08 15:37:36 462.91 1.08 -21.51 51.36 101.93 0.0847 0.0108
2023-02-08 15:37:37 463.12 1.09 -21.44 51.33 101.91 0.0848 0.0110
2023-02-08 15:37:38 462.56 1.09 -21.40 51.33 101.93 0.0846 0.0110
2023-02-08 15:37:39 461.96 1.08 -21.51 51.33 101.91 0.0846 0.0109
2023-02-08 15:37:40 463.09 1.09 -21.48 51.33 101.92 0.0848 0.0109
2023-02-08 15:37:41 463.40 1.10 -21.31 51.33 101.93 0.0848 0.0111
2023-02-08 15:37:42 464.12 1.07 -21.62 51.37 101.95 0.0849 0.0108
2023-02-08 15:37:43 464.08 1.11 -21.18 51.38 101.94 0.0849 0.0112
2023-02-08 15:37:44 465.36 1.11 -21.22 51.36 101.93 0.0851 0.0110
2023-02-08 15:37:45 465.38 1.10 -21.38 51.33 101.91 0.0850 0.0110
2023-02-08 15:37:46 465.97 1.09 -21.45 51.33 101.92 0.0851 0.0109
2023-02-08 15:37:47 465.92 1.11 -21.25 51.34 101.92 0.0850 0.0112
2023-02-08 15:37:48 466.43 1.01 -22.25 51.34 101.94 0.0853 0.0100
2023-02-08 15:37:49 468.42 1.11 -21.19 51.36 101.94 0.0854 0.0113
2023-02-08 15:37:50 467.57 1.10 -21.31 51.37 101.94 0.0854 0.0110
2023-02-08 15:37:51 468.13 1.07 -21.66 51.36 101.93 0.0854 0.0107
2023-02-08 15:37:52 467.84 1.10 -21.32 51.34 101.91 0.0854 0.0110
2023-02-08 15:37:53 466.84 1.04 -21.95 51.33 101.94 0.0852 0.0105
2023-02-08 15:37:54 466.31 1.06 -21.76 51.33 101.93 0.0852 0.0108
2023-02-08 15:37:55 465.93 1.11 -21.26 51.33 101.92 0.0850 0.0114
2023-02-08 15:37:56 465.93 1.11 -21.26 51.33 101.92 0.0850 0.0114
2023-02-08 15:37:57 464.72 1.11 -21.27 51.36 101.93 0.0850 0.0108
2023-02-08 15:37:58 463.90 1.06 -21.76 51.37 101.94 0.0848 0.0106
2023-02-08 15:37:59 462.98 1.10 -21.30 51.34 101.93 0.0847 0.0113
2023-02-08 15:38:00 461.62 1.09 -21.41 51.33 101.90 0.0845 0.0109
2023-02-08 15:38:01 460.21 1.11 -21.18 51.33 101.93 0.0843 0.0111
2023-02-08 15:38:02 458.27 1.10 -21.38 51.33 101.91 0.0840 0.0110
