"2023-02-08 at 09:06"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2023-02-08 10:24:18 989.64 1.61 -16.98 51.38 101.28 0.1450 0.0154
2023-02-08 10:24:19 990.37 1.61 -16.98 51.37 101.25 0.1450 0.0154
2023-02-08 10:24:20 990.00 1.61 -16.97 51.33 101.26 0.1451 0.0155
2023-02-08 10:24:21 990.40 1.61 -16.97 51.33 101.26 0.1450 0.0155
2023-02-08 10:24:22 989.71 1.60 -17.01 51.33 101.27 0.1450 0.0154
2023-02-08 10:24:23 989.87 1.61 -16.94 51.34 101.28 0.1450 0.0155
2023-02-08 10:24:24 989.81 1.61 -16.99 51.36 101.27 0.1451 0.0154
2023-02-08 10:24:25 989.81 1.61 -16.97 51.37 101.27 0.1450 0.0154
2023-02-08 10:24:26 990.10 1.61 -16.97 51.36 101.29 0.1451 0.0155
2023-02-08 10:24:27 990.24 1.61 -16.96 51.34 101.26 0.1451 0.0154
2023-02-08 10:24:28 989.58 1.60 -17.04 51.33 101.28 0.1450 0.0154
2023-02-08 10:24:29 990.05 1.61 -17.00 51.33 101.27 0.1450 0.0154
2023-02-08 10:24:30 989.17 1.61 -16.95 51.36 101.28 0.1450 0.0155
2023-02-08 10:24:31 989.89 1.61 -16.95 51.36 101.28 0.1451 0.0154
2023-02-08 10:24:32 989.93 1.60 -17.00 51.37 101.27 0.1450 0.0154
2023-02-08 10:24:33 989.64 1.61 -16.96 51.36 101.26 0.1450 0.0155
2023-02-08 10:24:34 990.96 1.61 -16.96 51.36 101.25 0.1451 0.0154
2023-02-08 10:24:35 989.77 1.60 -17.02 51.33 101.28 0.1451 0.0154
2023-02-08 10:24:36 990.66 1.61 -16.98 51.33 101.28 0.1451 0.0154
2023-02-08 10:24:37 990.60 1.61 -16.97 51.34 101.26 0.1451 0.0155
2023-02-08 10:24:38 989.72 1.61 -16.93 51.34 101.28 0.1450 0.0155
2023-02-08 10:24:40 990.68 1.61 -16.99 51.36 101.27 0.1451 0.0154
2023-02-08 10:24:41 989.33 1.61 -16.96 51.37 101.28 0.1450 0.0155
2023-02-08 10:24:42 989.97 1.61 -16.95 51.34 101.26 0.1450 0.0155
2023-02-08 10:24:43 989.97 1.62 -16.91 51.33 101.26 0.1451 0.0155
2023-02-08 10:24:44 989.96 1.61 -17.00 51.33 101.25 0.1450 0.0154
2023-02-08 10:24:45 990.09 1.61 -16.99 51.36 101.26 0.1450 0.0154
2023-02-08 10:24:46 990.08 1.61 -16.97 51.36 101.28 0.1450 0.0154
2023-02-08 10:24:47 990.44 1.61 -16.93 51.36 101.28 0.1451 0.0155
2023-02-08 10:24:48 989.95 1.61 -16.94 51.38 101.27 0.1450 0.0155
2023-02-08 10:24:49 990.19 1.61 -16.95 51.36 101.28 0.1451 0.0155
2023-02-08 10:24:50 990.79 1.61 -16.95 51.34 101.26 0.1451 0.0154
2023-02-08 10:24:51 990.27 1.62 -16.91 51.34 101.26 0.1451 0.0155
2023-02-08 10:24:52 990.81 1.62 -16.92 51.36 101.26 0.1451 0.0155
2023-02-08 10:24:53 989.42 1.61 -16.93 51.36 101.27 0.1449 0.0155
2023-02-08 10:24:54 989.90 1.62 -16.90 51.37 101.29 0.1451 0.0156
2023-02-08 10:24:55 990.91 1.61 -16.94 51.38 101.26 0.1451 0.0155
2023-02-08 10:24:56 990.43 1.61 -16.96 51.37 101.27 0.1450 0.0155
2023-02-08 10:24:57 989.46 1.62 -16.89 51.34 101.26 0.1450 0.0155
2023-02-08 10:24:58 989.88 1.61 -16.95 51.33 101.28 0.1450 0.0155
2023-02-08 10:24:59 990.00 1.61 -16.97 51.36 101.28 0.1451 0.0155
2023-02-08 10:25:00 990.25 1.62 -16.92 51.36 101.28 0.1451 0.0155
2023-02-08 10:25:01 989.98 1.61 -16.97 51.36 101.26 0.1450 0.0154
2023-02-08 10:25:02 990.38 1.62 -16.86 51.38 101.27 0.1451 0.0156
2023-02-08 10:25:03 989.91 1.61 -16.94 51.38 101.27 0.1450 0.0155
2023-02-08 10:25:04 991.05 1.62 -16.90 51.36 101.24 0.1451 0.0155
2023-02-08 10:25:05 989.58 1.62 -16.93 51.33 101.27 0.1450 0.0155
2023-02-08 10:25:06 989.72 1.61 -16.94 51.33 101.28 0.1450 0.0155
2023-02-08 10:25:07 990.26 1.62 -16.92 51.36 101.26 0.1451 0.0155
2023-02-08 10:25:08 990.85 1.62 -16.91 51.36 101.27 0.1452 0.0156
2023-02-08 10:25:09 990.12 1.62 -16.88 51.36 101.27 0.1450 0.0155
2023-02-08 10:25:10 990.23 1.62 -16.86 51.38 101.27 0.1451 0.0156
2023-02-08 10:25:11 990.21 1.62 -16.92 51.37 101.27 0.1451 0.0155
2023-02-08 10:25:12 989.90 1.62 -16.87 51.33 101.27 0.1450 0.0156
2023-02-08 10:25:13 990.19 1.62 -16.86 51.34 101.26 0.1451 0.0156
2023-02-08 10:25:14 990.04 1.62 -16.92 51.33 101.27 0.1451 0.0155
2023-02-08 10:25:15 989.74 1.61 -16.95 51.36 101.27 0.1450 0.0155
2023-02-08 10:25:16 991.29 1.62 -16.86 51.36 101.26 0.1451 0.0156
2023-02-08 10:25:17 989.56 1.62 -16.90 51.37 101.27 0.1450 0.0155
2023-02-08 10:25:18 990.86 1.62 -16.91 51.34 101.26 0.1451 0.0155
2023-02-08 10:25:19 991.00 1.62 -16.92 51.33 101.25 0.1451 0.0155
2023-02-08 10:25:20 990.51 1.62 -16.91 51.33 101.26 0.1451 0.0155
2023-02-08 10:25:21 990.81 1.62 -16.89 51.36 101.25 0.1450 0.0156
2023-02-08 10:25:22 989.59 1.62 -16.91 51.36 101.29 0.1450 0.0155
2023-02-08 10:25:23 989.53 1.62 -16.88 51.37 101.27 0.1450 0.0156
2023-02-08 10:25:24 990.01 1.62 -16.90 51.37 101.27 0.1450 0.0155
2023-02-08 10:25:25 990.55 1.62 -16.91 51.36 101.27 0.1451 0.0155
2023-02-08 10:25:26 990.10 1.62 -16.90 51.36 101.25 0.1450 0.0156
2023-02-08 10:25:27 990.10 1.62 -16.90 51.36 101.25 0.1450 0.0156
2023-02-08 10:25:28 989.61 1.62 -16.87 51.33 101.26 0.1450 0.0156
2023-02-08 10:25:29 990.36 1.62 -16.88 51.33 101.28 0.1451 0.0155
2023-02-08 10:25:30 989.45 1.62 -16.87 51.33 101.28 0.1450 0.0156
2023-02-08 10:25:31 990.38 1.62 -16.86 51.36 101.28 0.1451 0.0155
2023-02-08 10:25:32 991.30 1.62 -16.90 51.36 101.26 0.1451 0.0155
2023-02-08 10:25:33 990.16 1.62 -16.88 51.37 101.27 0.1450 0.0155
2023-02-08 10:25:34 989.61 1.61 -16.94 51.34 101.27 0.1450 0.0155
2023-02-08 10:25:35 989.68 1.62 -16.92 51.33 101.26 0.1450 0.0155
2023-02-08 10:25:36 990.16 1.62 -16.91 51.33 101.28 0.1451 0.0155
2023-02-08 10:25:37 989.53 1.62 -16.85 51.34 101.28 0.1450 0.0156
2023-02-08 10:25:38 990.17 1.62 -16.91 51.36 101.29 0.1451 0.0155
2023-02-08 10:25:39 989.56 1.61 -16.93 51.36 101.27 0.1450 0.0155
2023-02-08 10:25:40 989.72 1.61 -16.93 51.37 101.27 0.1450 0.0155
2023-02-08 10:25:41 989.38 1.62 -16.89 51.36 101.26 0.1450 0.0155
2023-02-08 10:25:42 990.67 1.62 -16.86 51.33 101.25 0.1451 0.0156
2023-02-08 10:25:43 990.53 1.61 -16.93 51.33 101.26 0.1451 0.0155
2023-02-08 10:25:44 990.42 1.62 -16.89 51.33 101.26 0.1450 0.0156
2023-02-08 10:25:45 989.92 1.62 -16.90 51.33 101.28 0.1451 0.0155
2023-02-08 10:25:46 990.31 1.62 -16.90 51.36 101.28 0.1451 0.0155
2023-02-08 10:25:47 989.69 1.62 -16.88 51.38 101.27 0.1450 0.0155
2023-02-08 10:25:48 990.29 1.62 -16.91 51.36 101.26 0.1450 0.0155
2023-02-08 10:25:49 990.65 1.62 -16.88 51.33 101.25 0.1451 0.0155
2023-02-08 10:25:50 990.42 1.62 -16.90 51.33 101.26 0.1451 0.0155
2023-02-08 10:25:51 990.70 1.62 -16.91 51.34 101.25 0.1451 0.0155
2023-02-08 10:25:52 990.15 1.61 -16.93 51.36 101.27 0.1451 0.0155
2023-02-08 10:25:53 990.53 1.61 -16.94 51.36 101.29 0.1452 0.0155
2023-02-08 10:25:54 990.86 1.62 -16.86 51.37 101.27 0.1451 0.0156
2023-02-08 10:25:55 989.43 1.63 -16.83 51.37 101.28 0.1450 0.0156
2023-02-08 10:25:56 989.88 1.62 -16.90 51.34 101.26 0.1450 0.0155
2023-02-08 10:25:57 990.01 1.62 -16.89 51.33 101.26 0.1450 0.0155
2023-02-08 10:25:58 990.91 1.62 -16.90 51.36 101.26 0.1452 0.0155
2023-02-08 10:25:59 990.46 1.62 -16.91 51.33 101.26 0.1451 0.0155
2023-02-08 10:26:00 990.39 1.61 -16.93 51.36 101.27 0.1451 0.0155
2023-02-08 10:26:01 990.38 1.61 -16.97 51.37 101.28 0.1451 0.0155
2023-02-08 10:26:02 990.40 1.61 -16.93 51.38 101.26 0.1450 0.0155
2023-02-08 10:26:03 989.71 1.61 -16.94 51.36 101.26 0.1450 0.0155
2023-02-08 10:26:04 989.65 1.62 -16.88 51.33 101.27 0.1450 0.0156
2023-02-08 10:26:06 990.39 1.62 -16.86 51.32 101.28 0.1451 0.0156
2023-02-08 10:26:07 989.86 1.62 -16.88 51.33 101.26 0.1450 0.0155
2023-02-08 10:26:08 989.93 1.62 -16.86 51.36 101.27 0.1450 0.0156
2023-02-08 10:26:09 989.89 1.61 -16.94 51.36 101.27 0.1450 0.0155
2023-02-08 10:26:10 991.09 1.62 -16.89 51.36 101.27 0.1452 0.0156
2023-02-08 10:26:11 990.65 1.61 -16.95 51.34 101.25 0.1450 0.0154
2023-02-08 10:26:12 989.63 1.61 -16.98 51.34 101.26 0.1450 0.0154
2023-02-08 10:26:13 990.30 1.62 -16.92 51.33 101.26 0.1450 0.0155
2023-02-08 10:26:14 990.04 1.62 -16.91 51.36 101.26 0.1451 0.0155
2023-02-08 10:26:15 990.59 1.62 -16.92 51.36 101.26 0.1451 0.0155
2023-02-08 10:26:16 989.77 1.61 -16.96 51.36 101.26 0.1450 0.0155
2023-02-08 10:26:17 990.06 1.61 -16.98 51.36 101.27 0.1450 0.0154
2023-02-08 10:26:18 989.30 1.61 -16.99 51.37 101.28 0.1450 0.0155
2023-02-08 10:26:19 990.68 1.61 -16.94 51.33 101.26 0.1451 0.0155
2023-02-08 10:26:20 989.79 1.62 -16.92 51.33 101.26 0.1450 0.0155
2023-02-08 10:26:21 990.71 1.61 -16.99 51.36 101.25 0.1451 0.0155
2023-02-08 10:26:22 990.07 1.61 -16.93 51.36 101.27 0.1450 0.0155
2023-02-08 10:26:23 990.26 1.61 -16.98 51.36 101.26 0.1451 0.0155
2023-02-08 10:26:24 989.91 1.62 -16.91 51.36 101.27 0.1450 0.0155
2023-02-08 10:26:25 990.89 1.61 -16.96 51.38 101.26 0.1451 0.0154
2023-02-08 10:26:26 990.70 1.61 -16.97 51.36 101.27 0.1451 0.0155
2023-02-08 10:26:27 990.91 1.61 -16.93 51.34 101.25 0.1451 0.0155
2023-02-08 10:26:28 990.67 1.61 -16.94 51.33 101.25 0.1451 0.0155
2023-02-08 10:26:29 990.23 1.62 -16.91 51.34 101.28 0.1450 0.0155
2023-02-08 10:26:30 989.92 1.62 -16.92 51.34 101.28 0.1451 0.0155
2023-02-08 10:26:31 990.59 1.61 -16.95 51.37 101.26 0.1451 0.0155
2023-02-08 10:26:32 989.95 1.60 -17.01 51.37 101.27 0.1450 0.0154
2023-02-08 10:26:33 989.70 1.61 -16.94 51.36 101.25 0.1449 0.0155
2023-02-08 10:26:34 989.79 1.61 -16.95 51.34 101.27 0.1450 0.0155
2023-02-08 10:26:35 990.23 1.62 -16.92 51.33 101.28 0.1451 0.0155
2023-02-08 10:26:36 990.83 1.61 -16.96 51.34 101.26 0.1451 0.0155
2023-02-08 10:26:37 989.70 1.61 -16.94 51.36 101.28 0.1450 0.0155
2023-02-08 10:26:38 989.80 1.61 -16.95 51.36 101.27 0.1450 0.0155
2023-02-08 10:26:39 990.72 1.61 -16.97 51.37 101.26 0.1451 0.0154
2023-02-08 10:26:40 989.95 1.61 -16.95 51.36 101.27 0.1450 0.0155
2023-02-08 10:26:41 990.41 1.61 -16.97 51.33 101.26 0.1451 0.0155
2023-02-08 10:26:42 990.14 1.62 -16.92 51.33 101.26 0.1450 0.0155
2023-02-08 10:26:43 989.66 1.61 -16.94 51.33 101.27 0.1450 0.0155
2023-02-08 10:26:44 990.22 1.62 -16.91 51.36 101.28 0.1451 0.0155
2023-02-08 10:26:45 989.79 1.61 -16.95 51.36 101.28 0.1450 0.0155
2023-02-08 10:26:46 989.54 1.61 -16.94 51.38 101.27 0.1450 0.0155
2023-02-08 10:26:47 990.86 1.62 -16.92 51.37 101.27 0.1451 0.0155
2023-02-08 10:26:48 990.56 1.61 -16.93 51.36 101.26 0.1450 0.0155
2023-02-08 10:26:49 990.61 1.61 -16.93 51.33 101.26 0.1451 0.0155
2023-02-08 10:26:50 990.09 1.62 -16.92 51.34 101.25 0.1450 0.0155
2023-02-08 10:26:51 990.32 1.61 -16.94 51.34 101.26 0.1450 0.0155
2023-02-08 10:26:52 990.07 1.61 -16.93 51.36 101.28 0.1451 0.0155
2023-02-08 10:26:53 990.16 1.61 -16.94 51.37 101.27 0.1450 0.0155
2023-02-08 10:26:54 990.04 1.62 -16.90 51.38 101.27 0.1451 0.0155
2023-02-08 10:26:55 991.32 1.62 -16.90 51.36 101.25 0.1451 0.0155
2023-02-08 10:26:56 990.01 1.62 -16.88 51.33 101.26 0.1450 0.0155
2023-02-08 10:26:57 990.54 1.61 -16.95 51.32 101.25 0.1451 0.0155
2023-02-08 10:26:58 989.95 1.61 -16.95 51.33 101.26 0.1450 0.0155
2023-02-08 10:26:59 990.14 1.62 -16.90 51.36 101.30 0.1451 0.0155
2023-02-08 10:27:00 990.14 1.62 -16.90 51.36 101.30 0.1451 0.0155
2023-02-08 10:27:01 989.56 1.61 -16.93 51.36 101.28 0.1450 0.0155
2023-02-08 10:27:02 990.03 1.61 -16.95 51.38 101.27 0.1451 0.0155
2023-02-08 10:27:03 990.84 1.61 -16.97 51.36 101.26 0.1451 0.0155
2023-02-08 10:27:04 990.89 1.62 -16.86 51.33 101.25 0.1451 0.0156
2023-02-08 10:27:05 989.55 1.61 -16.93 51.33 101.28 0.1450 0.0155
2023-02-08 10:27:06 989.53 1.62 -16.92 51.34 101.27 0.1450 0.0155
2023-02-08 10:27:07 989.57 1.61 -16.94 51.34 101.27 0.1450 0.0154
2023-02-08 10:27:08 991.30 1.62 -16.89 51.36 101.27 0.1452 0.0156
2023-02-08 10:27:09 990.22 1.62 -16.91 51.37 101.27 0.1450 0.0155
2023-02-08 10:27:10 989.87 1.62 -16.91 51.36 101.27 0.1451 0.0155
2023-02-08 10:27:11 990.44 1.61 -16.95 51.34 101.25 0.1450 0.0155
2023-02-08 10:27:12 989.96 1.62 -16.88 51.33 101.28 0.1451 0.0156
2023-02-08 10:27:13 989.62 1.62 -16.92 51.34 101.27 0.1450 0.0155
2023-02-08 10:27:14 990.29 1.62 -16.88 51.33 101.28 0.1451 0.0156
2023-02-08 10:27:15 991.19 1.62 -16.91 51.36 101.26 0.1451 0.0155
2023-02-08 10:27:16 989.88 1.62 -16.91 51.38 101.28 0.1450 0.0155
2023-02-08 10:27:17 990.55 1.62 -16.92 51.36 101.26 0.1451 0.0155
2023-02-08 10:27:18 990.92 1.61 -16.97 51.34 101.24 0.1451 0.0154
2023-02-08 10:27:19 990.91 1.61 -16.93 51.33 101.26 0.1451 0.0155
2023-02-08 10:27:20 990.87 1.61 -16.95 51.36 101.25 0.1451 0.0155
2023-02-08 10:27:21 990.77 1.61 -16.95 51.34 101.25 0.1450 0.0155
2023-02-08 10:27:22 990.06 1.62 -16.90 51.34 101.26 0.1451 0.0155
2023-02-08 10:27:23 990.26 1.61 -16.93 51.36 101.27 0.1450 0.0155
2023-02-08 10:27:24 990.01 1.62 -16.87 51.38 101.27 0.1450 0.0156
2023-02-08 10:27:25 990.65 1.61 -16.98 51.36 101.25 0.1451 0.0154
2023-02-08 10:27:27 989.96 1.61 -16.98 51.33 101.26 0.1450 0.0154
2023-02-08 10:27:28 990.46 1.61 -16.96 51.33 101.26 0.1451 0.0155
2023-02-08 10:27:29 990.27 1.61 -16.94 51.34 101.26 0.1450 0.0155
2023-02-08 10:27:30 990.13 1.60 -17.01 51.36 101.27 0.1451 0.0154
2023-02-08 10:27:31 990.37 1.62 -16.92 51.36 101.27 0.1450 0.0155
2023-02-08 10:27:32 990.64 1.61 -16.94 51.37 101.27 0.1451 0.0155
2023-02-08 10:27:33 990.11 1.62 -16.90 51.36 101.27 0.1450 0.0155
2023-02-08 10:27:34 991.16 1.61 -16.94 51.34 101.26 0.1451 0.0155
2023-02-08 10:27:35 990.52 1.62 -16.92 51.33 101.28 0.1451 0.0155
2023-02-08 10:27:36 990.16 1.61 -16.96 51.33 101.27 0.1451 0.0155
2023-02-08 10:27:37 989.46 1.61 -16.94 51.36 101.29 0.1450 0.0155
2023-02-08 10:27:38 989.68 1.61 -16.96 51.36 101.26 0.1450 0.0155
2023-02-08 10:27:39 990.20 1.61 -16.95 51.37 101.27 0.1450 0.0155
2023-02-08 10:27:40 990.19 1.62 -16.89 51.36 101.26 0.1451 0.0155
2023-02-08 10:27:41 991.18 1.61 -16.96 51.36 101.24 0.1451 0.0155
2023-02-08 10:27:42 990.07 1.62 -16.91 51.33 101.27 0.1450 0.0155
2023-02-08 10:27:43 989.89 1.62 -16.91 51.33 101.28 0.1451 0.0155
2023-02-08 10:27:44 990.44 1.61 -16.94 51.34 101.26 0.1451 0.0155
2023-02-08 10:27:45 990.13 1.61 -16.96 51.34 101.28 0.1451 0.0155
2023-02-08 10:27:46 990.50 1.61 -16.93 51.38 101.26 0.1451 0.0155
2023-02-08 10:27:47 989.93 1.61 -16.93 51.36 101.28 0.1450 0.0155
2023-02-08 10:27:48 990.84 1.61 -16.96 51.36 101.26 0.1451 0.0154
2023-02-08 10:27:49 990.78 1.61 -16.99 51.33 101.26 0.1451 0.0155
2023-02-08 10:27:50 990.92 1.61 -16.94 51.33 101.25 0.1451 0.0155
2023-02-08 10:27:51 989.97 1.61 -16.95 51.34 101.26 0.1450 0.0155
2023-02-08 10:27:52 989.15 1.61 -16.96 51.36 101.29 0.1450 0.0155
2023-02-08 10:27:53 990.34 1.61 -16.94 51.36 101.26 0.1451 0.0155
2023-02-08 10:27:54 989.96 1.62 -16.92 51.38 101.26 0.1450 0.0155
2023-02-08 10:27:55 990.37 1.61 -16.95 51.37 101.27 0.1451 0.0154
2023-02-08 10:27:56 990.23 1.61 -16.99 51.33 101.26 0.1450 0.0155
2023-02-08 10:27:57 990.70 1.61 -16.96 51.34 101.26 0.1451 0.0155
2023-02-08 10:27:58 991.16 1.62 -16.93 51.36 101.26 0.1452 0.0155
2023-02-08 10:27:59 990.07 1.61 -16.94 51.36 101.27 0.1450 0.0155
2023-02-08 10:28:00 989.69 1.61 -16.94 51.36 101.28 0.1451 0.0155
2023-02-08 10:28:01 990.61 1.61 -16.97 51.37 101.27 0.1451 0.0155
2023-02-08 10:28:02 990.01 1.61 -16.94 51.37 101.26 0.1450 0.0154
2023-02-08 10:28:03 990.63 1.61 -17.00 51.34 101.25 0.1451 0.0154
2023-02-08 10:28:04 990.89 1.61 -16.93 51.33 101.26 0.1451 0.0155
2023-02-08 10:28:05 991.26 1.61 -16.95 51.36 101.26 0.1451 0.0155
2023-02-08 10:28:06 990.17 1.62 -16.91 51.36 101.27 0.1450 0.0155
2023-02-08 10:28:07 988.77 1.62 -16.92 51.36 101.28 0.1449 0.0155
2023-02-08 10:28:08 990.07 1.62 -16.88 51.38 101.27 0.1451 0.0156
2023-02-08 10:28:09 990.23 1.62 -16.90 51.37 101.27 0.1451 0.0155
2023-02-08 10:28:10 990.82 1.61 -16.94 51.34 101.25 0.1451 0.0155
2023-02-08 10:28:11 990.69 1.62 -16.87 51.33 101.26 0.1451 0.0156
2023-02-08 10:28:12 990.72 1.62 -16.91 51.36 101.27 0.1450 0.0155
2023-02-08 10:28:13 989.37 1.62 -16.93 51.36 101.26 0.1450 0.0155
2023-02-08 10:28:14 990.12 1.62 -16.93 51.36 101.27 0.1451 0.0155
2023-02-08 10:28:15 990.39 1.61 -16.96 51.36 101.27 0.1450 0.0154
2023-02-08 10:28:16 989.58 1.61 -16.95 51.37 101.26 0.1449 0.0155
2023-02-08 10:28:17 990.09 1.61 -16.96 51.33 101.27 0.1451 0.0155
2023-02-08 10:28:18 990.25 1.62 -16.90 51.33 101.26 0.1450 0.0155
2023-02-08 10:28:19 989.25 1.61 -16.95 51.32 101.26 0.1450 0.0155
2023-02-08 10:28:20 990.01 1.62 -16.92 51.34 101.28 0.1450 0.0155
2023-02-08 10:28:21 990.42 1.61 -16.97 51.34 101.26 0.1451 0.0154
2023-02-08 10:28:22 990.84 1.61 -16.94 51.36 101.26 0.1451 0.0155
2023-02-08 10:28:23 989.99 1.61 -16.98 51.36 101.27 0.1450 0.0154
2023-02-08 10:28:24 991.01 1.61 -16.95 51.36 101.26 0.1451 0.0155
2023-02-08 10:28:25 990.20 1.61 -16.98 51.34 101.25 0.1450 0.0155
2023-02-08 10:28:26 989.04 1.62 -16.92 51.33 101.26 0.1450 0.0155
2023-02-08 10:28:27 990.51 1.62 -16.87 51.34 101.25 0.1451 0.0155
2023-02-08 10:28:28 990.56 1.60 -17.02 51.36 101.28 0.1451 0.0154
2023-02-08 10:28:29 989.88 1.61 -16.99 51.36 101.26 0.1450 0.0154
2023-02-08 10:28:30 989.94 1.61 -16.97 51.38 101.27 0.1451 0.0155
2023-02-08 10:28:31 989.63 1.62 -16.92 51.37 101.27 0.1450 0.0156
2023-02-08 10:28:33 990.79 1.62 -16.90 51.34 101.25 0.1451 0.0155
2023-02-08 10:28:34 989.91 1.61 -16.95 51.33 101.25 0.1450 0.0155
2023-02-08 10:28:35 990.11 1.62 -16.90 51.33 101.25 0.1450 0.0155
2023-02-08 10:28:36 989.80 1.61 -16.93 51.36 101.28 0.1450 0.0155
2023-02-08 10:28:37 989.61 1.61 -16.96 51.36 101.28 0.1451 0.0155
2023-02-08 10:28:38 990.24 1.61 -16.96 51.36 101.27 0.1450 0.0155
2023-02-08 10:28:39 990.34 1.61 -16.96 51.38 101.27 0.1450 0.0155
2023-02-08 10:28:40 990.34 1.61 -16.95 51.36 101.27 0.1451 0.0155
2023-02-08 10:28:41 990.16 1.62 -16.90 51.33 101.26 0.1451 0.0155
2023-02-08 10:28:42 989.36 1.61 -16.96 51.33 101.28 0.1449 0.0155
2023-02-08 10:28:43 989.66 1.61 -16.94 51.34 101.28 0.1450 0.0155
2023-02-08 10:28:44 989.08 1.62 -16.91 51.36 101.29 0.1450 0.0155
2023-02-08 10:28:45 990.99 1.61 -16.96 51.36 101.27 0.1451 0.0155
2023-02-08 10:28:46 989.58 1.61 -16.99 51.37 101.27 0.1450 0.0154
2023-02-08 10:28:47 990.38 1.61 -16.93 51.33 101.26 0.1451 0.0155
2023-02-08 10:28:48 990.10 1.62 -16.90 51.34 101.26 0.1450 0.0155
2023-02-08 10:28:49 989.49 1.62 -16.91 51.33 101.27 0.1450 0.0155
2023-02-08 10:28:50 990.67 1.62 -16.92 51.33 101.26 0.1451 0.0155
2023-02-08 10:28:51 990.18 1.62 -16.92 51.36 101.28 0.1450 0.0156
2023-02-08 10:28:52 989.89 1.61 -16.93 51.37 101.28 0.1450 0.0154
2023-02-08 10:28:53 989.91 1.61 -16.97 51.37 101.27 0.1451 0.0155
2023-02-08 10:28:54 990.13 1.62 -16.89 51.37 101.26 0.1450 0.0155
2023-02-08 10:28:55 990.08 1.61 -16.94 51.36 101.25 0.1450 0.0155
2023-02-08 10:28:56 990.27 1.62 -16.90 51.33 101.26 0.1450 0.0156
2023-02-08 10:28:57 991.06 1.62 -16.91 51.34 101.25 0.1451 0.0155
2023-02-08 10:28:58 991.06 1.62 -16.91 51.34 101.25 0.1451 0.0155
2023-02-08 10:28:59 989.98 1.61 -16.95 51.34 101.28 0.1450 0.0155
2023-02-08 10:29:00 989.75 1.61 -16.96 51.36 101.28 0.1451 0.0155
2023-02-08 10:29:01 990.41 1.62 -16.92 51.37 101.27 0.1451 0.0155
2023-02-08 10:29:02 990.29 1.62 -16.89 51.37 101.28 0.1451 0.0156
2023-02-08 10:29:03 990.12 1.62 -16.89 51.34 101.26 0.1450 0.0155
2023-02-08 10:29:04 990.15 1.62 -16.92 51.33 101.25 0.1450 0.0155
2023-02-08 10:29:05 990.40 1.61 -16.93 51.34 101.25 0.1451 0.0155
2023-02-08 10:29:06 990.68 1.62 -16.91 51.36 101.26 0.1451 0.0155
2023-02-08 10:29:07 989.51 1.62 -16.91 51.36 101.28 0.1450 0.0155
2023-02-08 10:29:08 990.30 1.62 -16.90 51.36 101.26 0.1451 0.0155
2023-02-08 10:29:09 990.50 1.62 -16.92 51.37 101.26 0.1451 0.0155
2023-02-08 10:29:10 990.91 1.61 -16.99 51.36 101.26 0.1451 0.0154
2023-02-08 10:29:11 989.96 1.62 -16.92 51.34 101.26 0.1450 0.0155
2023-02-08 10:29:12 990.17 1.62 -16.88 51.33 101.28 0.1451 0.0156
2023-02-08 10:29:13 989.51 1.62 -16.93 51.33 101.26 0.1450 0.0155
2023-02-08 10:29:14 989.43 1.62 -16.91 51.34 101.27 0.1450 0.0155
2023-02-08 10:29:15 989.96 1.62 -16.90 51.37 101.27 0.1451 0.0155
2023-02-08 10:29:16 989.95 1.61 -16.93 51.38 101.27 0.1450 0.0155
2023-02-08 10:29:17 990.56 1.62 -16.90 51.36 101.25 0.1451 0.0155
2023-02-08 10:29:18 990.52 1.62 -16.92 51.33 101.26 0.1451 0.0155
2023-02-08 10:29:19 989.88 1.62 -16.92 51.33 101.28 0.1450 0.0155
2023-02-08 10:29:20 990.38 1.62 -16.91 51.34 101.27 0.1451 0.0155
2023-02-08 10:29:21 990.40 1.61 -16.95 51.33 101.28 0.1451 0.0155
2023-02-08 10:29:22 990.28 1.61 -16.94 51.36 101.26 0.1450 0.0155
2023-02-08 10:29:23 989.31 1.61 -16.95 51.37 101.27 0.1450 0.0154
2023-02-08 10:29:24 990.07 1.61 -16.96 51.36 101.28 0.1451 0.0155
2023-02-08 10:29:25 991.26 1.61 -16.93 51.34 101.26 0.1451 0.0155
2023-02-08 10:29:26 990.29 1.61 -16.95 51.33 101.26 0.1450 0.0155
2023-02-08 10:29:27 990.54 1.61 -16.95 51.34 101.26 0.1451 0.0155
2023-02-08 10:29:28 990.85 1.62 -16.93 51.36 101.27 0.1451 0.0155
2023-02-08 10:29:29 990.58 1.62 -16.91 51.36 101.26 0.1451 0.0155
2023-02-08 10:29:30 990.59 1.62 -16.93 51.38 101.27 0.1450 0.0155
2023-02-08 10:29:31 990.48 1.62 -16.91 51.37 101.26 0.1451 0.0155
2023-02-08 10:29:32 990.65 1.61 -16.94 51.36 101.25 0.1451 0.0155
2023-02-08 10:29:33 990.39 1.61 -16.93 51.33 101.26 0.1451 0.0155
2023-02-08 10:29:35 991.11 1.61 -16.95 51.33 101.25 0.1452 0.0155
2023-02-08 10:29:36 990.73 1.62 -16.88 51.36 101.26 0.1451 0.0156
2023-02-08 10:29:37 990.15 1.61 -16.94 51.36 101.27 0.1450 0.0154
